gene	peak	beta	se	z	p	boot_basic_p
ENSMUSG00000015790	chr2-26500018-26501266	0.215253200350753	0.0558057836432376	3.85718444035929	0.000114700613432473	NA
ENSMUSG00000015697	chr3-95725847-95727106	0.0129551830360429	0.0316721880252752	0.409039723611906	0.682510509665066	NA
ENSMUSG00000052533	chr2-30357409-30359638	-0.024360476832977	0.0297434403014622	-0.819020146495274	0.412774919298989	NA
ENSMUSG00000026994	chr2-66256001-66257570	-0.0300439661408331	0.0217607090465598	-1.38065198503184	0.167385991168488	NA
ENSMUSG00000025816	chr2-5950423-5952212	-0.0063537004508592	0.0121684896370753	-0.522143720408865	0.601570267689495	NA
ENSMUSG00000039621	chr2-166884507-166886276	-0.186889661068579	0.0682718344806067	-2.73743429468951	0.006192048804781	NA
ENSMUSG00000056476	chr3-59005114-59007582	0.0349109758848278	0.00927693025285968	3.76320344481044	0.000167750624375989	NA
ENSMUSG00000070730	chr2-118553303-118554921	0.00725866041030449	0.0486624489396629	0.14916348372242	0.881424633353313	NA
ENSMUSG00000034850	chr2-127362266-127364357	0.0506811772185508	0.0442284223999882	1.14589611088105	0.251838140632969	NA
ENSMUSG00000042369	chr2-76070214-76071293	-0.00384689709678426	0.0492319247255332	-0.0781382632962376	0.937718070515862	NA
ENSMUSG00000055485	chr2-156612867-156615600	0.128281631693811	0.0318135522616852	4.03229512500266	5.5234761532816e-05	NA
ENSMUSG00000034278	chr2-118882732-118883786	0.0401623631062793	0.051533213992835	0.779349083716441	0.435774108295166	NA
ENSMUSG00000047940	chr3-139205048-139206341	-0.129429506372877	0.0602335949062334	-2.14879265589846	0.0316508398353968	NA
ENSMUSG00000026577	chr1-163779167-163780465	0.0898313683938558	0.0323355693775051	2.77809762200597	0.00546781880660409	NA
ENSMUSG00000085862	chr2-49719881-49721067	-0.0429751916053808	0.0615804271376951	-0.697870956777993	0.485257898948396	NA
ENSMUSG00000049401	chr2-180271763-180272351	0.18513220486895	0.0854428539328221	2.16673713888942	0.0302549030306275	NA
ENSMUSG00000017999	chr2-166544424-166545447	0.00377330788082121	0.0560766856744274	0.0672883540715736	0.946352147981101	NA
ENSMUSG00000045503	chr2-164517781-164519099	0.104470202867453	0.0355781821328548	2.93635583958012	0.00332093136075951	NA
ENSMUSG00000102494	chr2-4560633-4561665	0.0875729729842863	0.0868928614116419	1.00782701319298	0.313537515248865	NA
ENSMUSG00000027244	chr2-91480284-91481407	0.0147185951645853	0.0408056450730839	0.360699975168238	0.718323743276563	NA
ENSMUSG00000042766	chr3-89354735-89355490	0.0979139776581485	0.0260669405088614	3.75625124186948	0.000172477545714115	NA
ENSMUSG00000039246	chr1-186116306-186117904	0.0553720353769926	0.052140056105219	1.06198649393954	0.288241816650171	NA
ENSMUSG00000026347	chr1-127868392-127869573	0.0298212670331785	0.0252485641218687	1.1811074439417	0.237560043154128	NA
ENSMUSG00000006476	chr2-24609593-24610638	0.157351758352967	0.028358154105663	5.54873063199642	2.87751116502719e-08	NA
ENSMUSG00000060703	chr2-59664572-59666083	0.192762349423644	0.066315160012972	2.90676143111074	0.00365191597815115	NA
ENSMUSG00000027782	chr3-68587313-68588249	0.0195131916003062	0.0200927736811278	0.971154700191247	0.331471248032809	NA
ENSMUSG00000034349	chr3-68583308-68584534	0.27072275876792	0.0841919412459659	3.21554242319947	0.00130198249158984	NA
ENSMUSG00000039205	chr2-32348319-32348863	0.0488289739326692	0.0502190876879002	0.972319016150388	0.330891866380884	NA
ENSMUSG00000034432	chr1-90896440-90897691	0.130390225596294	0.0295789649219721	4.40820785785633	1.04229490947161e-05	NA
ENSMUSG00000004880	chr1-181535110-181536213	-0.100944816656842	0.0587011535533185	-1.71963940308521	0.0854980090409354	NA
ENSMUSG00000041879	chr1-135637245-135638116	-0.0495250796155536	0.0433973251796326	-1.14120120100851	0.253786204677402	NA
ENSMUSG00000027808	chr3-58266865-58269061	0.0623778340329614	0.0550409164817337	1.13329933475331	0.257088571039846	NA
ENSMUSG00000042572	chr3-89266179-89267018	0.0448021572190029	0.0367319337863286	1.21970592345122	0.222576375290107	NA
ENSMUSG00000033161	chr3-101653074-101653962	0.152735770914383	0.0223473328248791	6.83463087569642	8.22164478650823e-12	NA
ENSMUSG00000027367	chr2-126734703-126736076	0.0113780442406108	0.0253581463339029	0.448693847365284	0.653652523628156	NA
ENSMUSG00000027940	chr3-89646458-89647955	0.0330058276698931	0.0173140780667916	1.90630003760918	0.0566112893792813	NA
ENSMUSG00000000794	chr3-89279206-89281492	0.139113854120205	0.0243296011978091	5.71788468660689	1.07858293967211e-08	NA
ENSMUSG00000040174	chr2-94290287-94291121	-0.0077334758432682	0.0574652059474961	-0.134576666275833	0.89294659136738	NA
ENSMUSG00000073627	chr1-86470225-86472989	-0.000364751446146084	0.0645530321092677	-0.00565041539069267	0.995491644787512	NA
ENSMUSG00000032997	chr1-75477256-75478361	0.120279853762982	0.0613577697460246	1.9603035485294	0.0499603215237778	NA
ENSMUSG00000023330	chr2-126424194-126425491	-0.011622869480635	0.0576324948510118	-0.201672155798248	0.840173031769809	NA
ENSMUSG00000044627	chr2-32625076-32626755	0.0647232276437185	0.0230282201367991	2.81060486912277	0.00494484714599525	NA
ENSMUSG00000026458	chr1-134062565-134064031	0.187055821948146	0.0510691131056284	3.66279754185765	0.000249475712133053	NA
ENSMUSG00000028085	chr3-85133104-85134287	-0.133465138942396	0.065367145081445	-2.04177708504943	0.0411736482862309	NA
ENSMUSG00000098108	chr3-107205740-107207117	0.282638977683624	0.0648250715000323	4.36002569906125	1.30047170089758e-05	NA
ENSMUSG00000027624	chr2-156612867-156615600	0.10036428383819	0.0152096077985418	6.59874239806579	4.14660078571115e-11	NA
ENSMUSG00000005674	chr1-171032752-171034589	0.0484102841602938	0.0517910887210413	0.934722272803392	0.349931445456657	NA
ENSMUSG00000027357	chr2-132397753-132398848	0.0420018792654675	0.036290067995255	1.15739323693082	0.247111735911327	NA
ENSMUSG00000050556	chr2-166574822-166576024	0.0809926516621002	0.0243418245001629	3.32730406718519	0.000876906314719069	NA
ENSMUSG00000027030	chr2-68371710-68372442	0.138884094670968	0.0177664636419048	7.81720535218891	5.4008957856804e-15	NA
ENSMUSG00000013275	chr1-132043337-132044520	0.0601891792216037	0.045971077826621	1.30928362064092	0.190438295817525	NA
ENSMUSG00000037754	chr2-158998717-158999669	0.23786778595054	0.0356730981535624	6.66798787496919	2.59334202820679e-11	NA
ENSMUSG00000075419	chr2-30495150-30496759	0.104433798462103	0.0621065929227508	1.68152515775579	0.092660954067963	NA
ENSMUSG00000046994	chr1-54896191-54897943	-0.0658308096084602	0.0693594314131467	-0.94912556615887	0.342556752833877	NA
ENSMUSG00000002550	chr2-32349527-32350005	0.0604036159992838	0.09518644365064	0.634582128322614	0.525700987104382	NA
ENSMUSG00000102416	chr1-36633618-36635396	0.0923684461805423	0.102827043219539	0.898289431344757	0.369031265504699	NA
ENSMUSG00000075020	chr2-93785963-93786658	-0.109639762524707	0.039857189163547	-2.75081521867533	0.00594471659476955	NA
ENSMUSG00000027163	chr2-101664503-101666369	-0.092232769744689	0.0922971940911887	-0.999301990194457	0.317648421632059	NA
ENSMUSG00000058076	chr1-171195058-171196524	0.0722371510611501	0.0359368612566729	2.01011297411893	0.0444192332101203	NA
ENSMUSG00000000827	chr2-181133821-181135751	0.0301663711034057	0.0270140603854068	1.11669148114075	0.264126261512873	NA
ENSMUSG00000027287	chr2-120563109-120564268	0.0239504088902274	0.0276632104860802	0.865785585598569	0.386607755325843	NA
ENSMUSG00000097433	chr1-136066002-136066980	-0.125150341040671	0.0813189392134268	-1.53900606981856	0.123802814423136	NA
ENSMUSG00000085436	chr2-164765767-164766224	0.0973659232083639	0.0576629668446584	1.68853474831886	0.0913086244699781	NA
ENSMUSG00000026425	chr1-131819967-131821536	-0.138899213366324	0.0119858734276269	-11.5885766861319	4.70892372257171e-31	NA
ENSMUSG00000026834	chr2-58173697-58175284	0.189253724139894	0.0364385322330659	5.1937801152198	2.06066508051594e-07	NA
ENSMUSG00000046229	chr2-156420363-156422291	0.201118881885992	0.0301071297462541	6.68010811993842	2.38766028671558e-11	NA
ENSMUSG00000092201	chr2-113645101-113645966	-0.292760685693538	0.108783356610655	-2.69122680909133	0.00711897775760136	NA
ENSMUSG00000039463	chr2-166805019-166806507	-0.0136079059834108	0.0332081463794689	-0.409776138297918	0.681970171814173	NA
ENSMUSG00000027193	chr2-94035322-94036308	0.132196284793703	0.0353732220405684	3.73718528219148	0.000186091795903321	NA
ENSMUSG00000053192	chr3-95159755-95161773	0.060435050907368	0.0138337982756357	4.36865202912545	1.25015775113865e-05	NA
ENSMUSG00000006304	chr1-74542088-74543113	0.087924632916545	0.0163051282323375	5.39245270958168	6.95023945597412e-08	NA
ENSMUSG00000051730	chr2-69773057-69773825	-0.0190175286767573	0.0708310992070127	-0.268491226165729	0.788321227536572	NA
ENSMUSG00000033061	chr1-75587591-75589804	0.065420309043888	0.0238919630279363	2.73817220323812	0.00617817163013268	NA
ENSMUSG00000086638	chr2-156682817-156683776	-0.0234659930400184	0.110254278418518	-0.21283521489246	0.83145549545863	NA
ENSMUSG00000026670	chr1-169833252-169834069	-0.177767432994139	0.0501090568726466	-3.54761083302644	0.00038874215338865	NA
ENSMUSG00000047021	chr1-74537973-74539364	-0.0994070091358031	0.091007620369578	-1.09229324678654	0.274704227711733	NA
ENSMUSG00000033526	chr2-121620411-121622170	0.0149456395188307	0.022225550173284	0.672453073256018	0.501295305028203	NA
ENSMUSG00000039983	chr2-118545292-118546184	0.0564053163172145	0.0471384663103255	1.19658785557177	0.231467236328723	NA
ENSMUSG00000027674	chr3-32909978-32911554	-0.27105921421898	0.00823801539702838	-32.903460500542	1.96112806331699e-237	NA
ENSMUSG00000068922	chr3-89176785-89178376	0.0395642980324958	0.0517736094694349	0.764178863284644	0.444760660661133	NA
ENSMUSG00000050947	chr3-107866918-107867749	0.183707530392983	0.0618378113218126	2.9707961272585	0.00297028889831775	NA
ENSMUSG00000028102	chr3-96240288-96241269	-0.0660584658917525	0.0652065713349368	-1.01306455069444	0.311029329261556	NA
ENSMUSG00000042642	chr3-89359463-89360378	0.215818285565422	0.0814949582191608	2.64824094988835	0.00809118336047437	NA
ENSMUSG00000034292	chr1-91199530-91200494	-0.0528465210326345	0.0442471872933351	-1.19434757925493	0.232342033187827	NA
ENSMUSG00000078161	chr3-153904173-153906514	0.0352760698564408	0.064937348421581	0.543232372646699	0.586969820103738	NA
ENSMUSG00000087679	chr2-26444764-26446409	-0.0278378321216271	0.0533608610182644	-0.521690085025029	0.601886129171851	NA
ENSMUSG00000056763	chr1-9699813-9701287	-0.0291916298434879	0.0117619234197034	-2.48187552340176	0.0130692920799925	NA
ENSMUSG00000002550	chr2-31715810-31716864	0.0817801326757845	0.103121759898184	0.793044385166905	0.427751963440316	NA
ENSMUSG00000027540	chr2-167788910-167790500	-0.177920197363351	0.0281029330423585	-6.33101879775961	2.4354766826795e-10	NA
ENSMUSG00000026821	chr2-28446095-28447686	0.0119683323045056	0.0406680718541604	0.2942930844478	0.76853395661387	NA
ENSMUSG00000042111	chr1-34748937-34752198	0.0392098134845213	0.0570234987424474	0.687607992305357	0.491699673849571	NA
ENSMUSG00000044349	chr2-158316202-158318183	-0.19040091279005	0.0047680843690539	-39.9323707495196	0	NA
ENSMUSG00000027893	chr3-107441254-107443377	0.0179949746077326	0.0150595593968096	1.19492039133262	0.232118135057171	NA
ENSMUSG00000054770	chr1-58287986-58288649	0.0098459948421348	0.0564101857281289	0.174542854540277	0.86143885456594	NA
ENSMUSG00000079056	chr2-127481768-127483503	0.176743971801021	0.0192651459007454	9.17428669949403	4.54573929249263e-20	NA
ENSMUSG00000040843	chr1-165083923-165085006	0.0287955784429094	0.0267849957050676	1.07506376928264	0.282346178999865	NA
ENSMUSG00000052033	chr2-170002510-170004071	0.00104558257532763	0.0433715126339813	0.0241075884106569	0.980766790406379	NA
ENSMUSG00000026470	chr1-154785924-154786726	0.101045306009108	0.0242631390618179	4.16456031314266	3.11953156253013e-05	NA
ENSMUSG00000045174	chr1-34142890-34143876	-0.00119054480972062	0.080694095838999	-0.0147538032038428	0.988228595268262	NA
ENSMUSG00000026439	chr1-132266902-132269988	0.0122689082817529	0.048692439830467	0.251967416799603	0.80106624902811	NA
ENSMUSG00000026018	chr1-59826170-59827392	-0.0185450632129926	0.0294304170805929	-0.630132531326635	0.528607877116593	NA
ENSMUSG00000002103	chr2-90781981-90784129	-0.00556603961580202	0.054501211898036	-0.102126896301229	0.918655952465048	NA
ENSMUSG00000028139	chr3-94366699-94367342	0.130028805525839	0.0979325630602869	1.32773820537908	0.184264607465372	NA
ENSMUSG00000027222	chr2-92427804-92428350	0.0286256369608656	0.0643203673353302	0.445047784189846	0.656285222335363	NA
ENSMUSG00000048486	chr2-162853183-162854448	-0.0751396539365976	0.0874101039283755	-0.85962206380818	0.389997408580378	NA
ENSMUSG00000041907	chr1-43426277-43427491	0.0151724365170318	0.0266835658681988	0.568606032341208	0.569623530147366	NA
ENSMUSG00000045210	chr1-9908006-9909552	0.0158921675953413	0.0328710599887376	0.483469885083911	0.628762137513176	NA
ENSMUSG00000103693	chr1-160547835-160549058	0.164824478276843	0.0618871781584141	2.66330576351273	0.00773770689599814	NA
ENSMUSG00000039239	chr1-186661079-186662181	0.196087980616975	0.032420655070322	6.04824239953359	1.46434524194836e-09	NA
ENSMUSG00000103428	chr3-73055303-73055933	0.0331781881374562	0.0101238266950444	3.27723786043245	0.00104828019189887	NA
ENSMUSG00000103983	chr1-170807041-170808333	-0.0226185139458563	0.0573102154832174	-0.394668101579199	0.693087846921315	NA
ENSMUSG00000027291	chr2-120075985-120076956	0.0886113676219277	0.0424427726047277	2.08778461405364	0.0368172680797119	NA
ENSMUSG00000042747	chr3-89315362-89316084	0.0299922365488594	0.0466040198146349	0.643554711978752	0.519864225590849	NA
ENSMUSG00000052759	chr1-136164942-136165948	0.258663395346713	0.0871770283273309	2.96710498522028	0.00300618291321184	NA
ENSMUSG00000002546	chr2-31827799-31828466	0.0500306495707996	0.0510943790813689	0.979181085479574	0.327490512610099	NA
ENSMUSG00000087260	chr3-107411432-107414024	0.210910708152958	0.0499825438454544	4.21968735335064	2.44641346402405e-05	NA
ENSMUSG00000041997	chr2-70824360-70826059	0.0301425904134239	0.0143860110636319	2.09527090449867	0.0361469173654084	NA
ENSMUSG00000040549	chr2-91629596-91630730	-0.0084130422179773	0.017603341701962	-0.477923019413958	0.632704996715793	NA
ENSMUSG00000026646	chr2-3418222-3419488	0.0593395133637642	0.0572143695908619	1.03714353208991	0.299668969908476	NA
ENSMUSG00000078919	chr2-168072010-168073489	0.0533617751988254	0.0173653296367643	3.07289157850783	0.00211995495571319	NA
ENSMUSG00000027950	chr3-89458564-89460000	0.0316731102523765	0.0536637582416682	0.590214164832446	0.55504707682154	NA
ENSMUSG00000028051	chr3-89279206-89281492	-0.15090672569147	0.0742077288632676	-2.03357154306023	0.0419948134331984	NA
ENSMUSG00000005625	chr3-95134917-95136325	0.157061671899004	0.0292440576036773	5.37072091799102	7.84224956326378e-08	NA
ENSMUSG00000085566	chr2-131141305-131143311	0.020808177043383	0.0274730068869462	0.757404427153184	0.448807604601678	NA
ENSMUSG00000027287	chr2-120873020-120873800	0.015016146076632	0.0360900064345841	0.416074907158853	0.67735519092067	NA
ENSMUSG00000027303	chr2-130293358-130293989	-0.0280283024260936	0.0185834997205943	-1.50823595380329	0.131494148414438	NA
ENSMUSG00000034009	chr3-79628128-79629713	0.0644659318829285	0.0262481523374464	2.45601789619909	0.0140486161057639	NA
ENSMUSG00000068130	chr2-150135959-150137191	0.0825664945308202	0.0553221834178559	1.49246630248095	0.135576944818846	NA
ENSMUSG00000039501	chr2-166551693-166553167	0.123719777860331	0.0584393828533592	2.11706167689653	0.0342546136234114	NA
ENSMUSG00000027455	chr2-151589020-151589874	0.087392014898824	0.0438346324622352	1.99367509181501	0.046187573143087	NA
ENSMUSG00000027133	chr2-112261653-112263057	0.0347170961722679	0.0273494648451525	1.26938850060977	0.204302535516203	NA
ENSMUSG00000032913	chr3-104383322-104384761	0.0396166949432758	0.0193732887007342	2.04491325944956	0.0408634104570137	NA
ENSMUSG00000085201	chr2-38796729-38798390	-0.0174587038205307	0.0533578495643235	-0.327200289424784	0.74351640199684	NA
ENSMUSG00000034009	chr3-79995505-79997370	-0.0223847236726342	0.0473292502616878	-0.472957495605085	0.636243503851805	NA
ENSMUSG00000005034	chr3-146625592-146626325	-0.119226535183078	0.0243301543810976	-4.90036081627605	9.56608074704106e-07	NA
ENSMUSG00000026889	chr2-35673161-35674074	0.0552998501484694	0.044843794802161	1.2331661580479	0.217513778631384	NA
ENSMUSG00000075028	chr2-92709481-92711732	-0.000744581804972833	0.0456458504532512	-0.0163121466152856	0.986985367233542	NA
ENSMUSG00000036893	chr2-25288169-25289323	-0.0479609934114975	0.0167764487507748	-2.85882871422848	0.00425208310764877	NA
ENSMUSG00000027195	chr2-93791497-93792590	0.071707353434814	0.0366513494582685	1.95647239446014	0.0504095313143661	NA
ENSMUSG00000105655	chr3-104480899-104481783	-0.1268639797268	0.121186079074249	-1.04685274658546	0.295167498578306	NA
ENSMUSG00000053333	chr1-86581765-86583152	0.0270150268672332	0.0161982649750026	1.66777287005263	0.0953608234516023	NA
ENSMUSG00000087473	chr2-104318730-104319426	-0.127894061449512	0.0560700084449383	-2.28097096819783	0.0225501648651308	NA
ENSMUSG00000028158	chr3-137795968-137797406	0.032260826882751	0.048016458492181	0.671870185678194	0.501666342234971	NA
ENSMUSG00000036160	chr2-26380033-26380911	0.0211708642082363	0.0701599799139128	0.301751286619711	0.762841668402423	NA
ENSMUSG00000059540	chr2-181670128-181671942	0.0226390653180853	0.0584213636293135	0.387513469588476	0.698376115107493	NA
ENSMUSG00000006299	chr1-74600538-74602035	0.0999885544606228	0.0328897468240907	3.04011323028441	0.00236489220324511	NA
ENSMUSG00000085767	chr2-26398253-26400317	-0.0483967712824947	0.0666101290355324	-0.726567745525279	0.467490793057787	NA
ENSMUSG00000041303	chr1-54905716-54907606	-0.026489554197131	0.0369530375956902	-0.716843754144326	0.473470510611531	NA
ENSMUSG00000005089	chr2-102400247-102401681	0.0894360487847905	0.0107036846497408	8.35563188859048	6.50833720603545e-17	NA
ENSMUSG00000058135	chr3-107939306-107941048	0.124016069235768	0.0554557759667987	2.23630572422278	0.0253317517479923	NA
ENSMUSG00000037531	chr3-32708136-32709422	0.0845539282110706	0.035460520940261	2.38445251138627	0.0171045554513268	NA
ENSMUSG00000034432	chr1-90587631-90588786	0.112332092706593	0.0339111379877046	3.31254270344223	0.000924520107349391	NA
ENSMUSG00000075415	chr2-30675977-30678125	0.0291777064696289	0.0153223401360592	1.90425915431565	0.0568764410261269	NA
ENSMUSG00000040383	chr2-113757053-113759290	0.0273670143039899	0.0310209473578865	0.882210784482454	0.377662831043205	NA
ENSMUSG00000070730	chr2-118710974-118711669	-0.00147780578175174	0.046648723337674	-0.0316794474964386	0.974727685181274	NA
ENSMUSG00000086638	chr2-156937557-156938798	-0.024194343974825	0.0834410002336645	-0.289957501792551	0.771848750169738	NA
ENSMUSG00000026578	chr1-164449413-164450341	-0.1113046561148	0.0721128037498827	-1.54347980284958	0.12271440423336	NA
ENSMUSG00000026833	chr2-27739191-27741058	0.199452924012569	0.00867006947052714	23.0047665350993	4.17636267210472e-117	NA
ENSMUSG00000018770	chr2-73346127-73347336	0.0785932578995082	0.0183835673244165	4.27519080016222	1.90973673330697e-05	NA
ENSMUSG00000006494	chr2-71980429-71982758	0.0215656963932033	0.0239676010206115	0.899785355015604	0.368234489455261	NA
ENSMUSG00000038949	chr1-179667589-179669463	0.133031537384526	0.033920970127472	3.92180815833406	8.78869553570626e-05	NA
ENSMUSG00000074607	chr2-163332242-163333268	-0.153054798123112	0.0417072949786626	-3.66973686980693	0.000242800264858771	NA
ENSMUSG00000042182	chr1-34409444-34410483	0.000765363166170495	0.0261107779131496	0.0293121548778159	0.976615632877888	NA
ENSMUSG00000090553	chr1-133363076-133364438	0.11392644575447	0.0429399733471406	2.65315594943321	0.00797430187024037	NA
ENSMUSG00000040596	chr1-166160217-166161294	-0.0448743467057132	0.0750519960608575	-0.597910103141373	0.549899918200858	NA
ENSMUSG00000015749	chr3-96218995-96221925	0.0684141113076555	0.0306029074237397	2.2355428639628	0.0253817308465345	NA
ENSMUSG00000027342	chr2-131688028-131688895	0.0453463096065691	0.0494232970734202	0.917508792244382	0.358876087787736	NA
ENSMUSG00000042369	chr2-76124335-76125578	0.0250672351550573	0.0396619476329529	0.632022294695139	0.527372309063198	NA
ENSMUSG00000038861	chr3-94953589-94954623	0.0791285149351882	0.0233822511282691	3.38412732380253	0.000714048821210967	NA
ENSMUSG00000026888	chr2-64989220-64990290	0.0229457521706011	0.0237494444893063	0.966159531896966	0.33396435916952	NA
ENSMUSG00000042662	chr2-152847386-152848396	0.0959817518465916	0.0650250778395134	1.47607284813225	0.139924336981728	NA
ENSMUSG00000027333	chr2-131827689-131829605	0.0736196566101616	0.0747350953506151	0.985074766611048	0.324587346954956	NA
ENSMUSG00000042901	chr1-183057888-183060061	0.104397676504243	0.0550477646818802	1.8964925661842	0.0578949420537214	NA
ENSMUSG00000047557	chr3-66985404-66986374	-0.000911839264478483	0.0539456242091221	-0.0169029328670608	0.986514053012527	NA
ENSMUSG00000028085	chr3-85589938-85591024	0.0154253171824292	0.0629250074071612	0.245138106740591	0.806349497971345	NA
ENSMUSG00000027198	chr2-93784678-93785358	0.0163398044548027	0.0351925891478347	0.464296741173647	0.642435158469219	NA
ENSMUSG00000033061	chr1-75392732-75394214	-0.106408029436997	0.0282663773615041	-3.76447353249849	0.000166900344169597	NA
ENSMUSG00000104969	chr3-143982563-143983453	0.178252201154735	0.0685266138580567	2.60121128302004	0.00928952217657992	NA
ENSMUSG00000027291	chr2-120605950-120606664	0.0598783456278824	0.046236907626949	1.29503352843136	0.195308663500431	NA
ENSMUSG00000001017	chr3-90264745-90266717	0.0713876428072962	0.0257164308172988	2.77595453717767	0.0055039904176897	NA
ENSMUSG00000042207	chr1-134195474-134197054	0.0560346004255414	0.0153162198480333	3.65851371823555	0.000253682164261518	NA
ENSMUSG00000054770	chr1-58112732-58113551	-0.100355861079815	0.0605046346509207	-1.65864750128341	0.0971868439839783	NA
ENSMUSG00000050947	chr3-108405381-108406873	0.147838274734587	0.0447263509151567	3.30539540359614	0.000948424964015603	NA
ENSMUSG00000037624	chr1-189426004-189426941	0.255029055997115	0.0366697051745508	6.95476156088944	3.5315883293893e-12	NA
ENSMUSG00000027346	chr2-132384265-132385809	-0.0623550980084292	0.0206126251639074	-3.02509251066248	0.00248557088027985	NA
ENSMUSG00000079442	chr2-32167172-32168348	-0.0775088538416259	0.0776388044605365	-0.998326215610691	0.318121199399432	NA
ENSMUSG00000001418	chr3-88509407-88510637	0.0940458624649736	0.0625572026942158	1.50335786151879	0.13274678670381	NA
ENSMUSG00000027598	chr2-155018611-155020550	0.0397849210476716	0.0175547625404034	2.26633205411376	0.0234310602644707	NA
ENSMUSG00000026991	chr2-59469694-59471454	-0.0534029983689731	0.0154719763705415	-3.45159513497267	0.000557283255141549	NA
ENSMUSG00000062646	chr2-120093452-120094511	-0.106088193428601	0.0732929493727773	-1.44745428225331	0.147769732025739	NA
ENSMUSG00000027998	chr3-82998916-83000210	0.0511346360267554	0.0812233269991863	0.629556039083054	0.528985093359828	NA
ENSMUSG00000037152	chr3-51408072-51409456	-0.00239517390238324	0.0276164759962675	-0.0867298891685878	0.930886217807136	NA
ENSMUSG00000039254	chr2-32303474-32305016	0.0500544396555307	0.0591845765015643	0.845734524335199	0.397700858844172	NA
ENSMUSG00000045822	chr2-164890710-164891783	-0.237317247864914	0.0670017190715759	-3.54195759681025	0.00039716931424524	NA
ENSMUSG00000052423	chr1-171262447-171263933	0.0719172192339203	0.0420423838227886	1.7105885226931	0.0871570992007238	NA
ENSMUSG00000005881	chr2-155472640-155474561	0.0989711213720227	0.030493745951453	3.24562031603424	0.00117195029960733	NA
ENSMUSG00000027427	chr2-144330091-144332225	-0.0289747209200595	0.0418806929446041	-0.691839577687613	0.489038078964167	NA
ENSMUSG00000069020	chr2-29819784-29821174	0.165215140596743	0.04669824435505	3.53793044853251	0.000403276269814003	NA
ENSMUSG00000016921	chr2-163138497-163139787	0.0787288773595683	0.0277149765182754	2.84066188212911	0.00450200169999808	NA
ENSMUSG00000074582	chr2-166799577-166800573	-0.0360906810119378	0.0331696967400333	-1.08806183230428	0.27656781184004	NA
ENSMUSG00000039648	chr2-29868875-29870604	0.0194415925844737	0.0585708895385331	0.331932684267725	0.739940089772358	NA
ENSMUSG00000026447	chr1-133071296-133072446	0.102255230011501	0.0559573425560976	1.8273782374313	0.0676429191375204	NA
ENSMUSG00000026199	chr1-75561587-75562593	0.130330180759698	0.0495991705334722	2.62766855489537	0.00859722375214983	NA
ENSMUSG00000051223	chr1-58746553-58747646	0.0727381358108048	0.0296487751390977	2.45332683962668	0.0141541667755719	NA
ENSMUSG00000045515	chr1-42914696-42915687	0.00908140871517285	0.0455645155655412	0.19930879550579	0.842021199380671	NA
ENSMUSG00000025758	chr3-41194129-41195981	-0.146733148056557	0.0920700429564472	-1.5937121711344	0.11100051690634	NA
ENSMUSG00000086968	chr3-108295932-108297309	0.13404205796466	0.045995225590272	2.91426025733006	0.00356532537958243	NA
ENSMUSG00000028107	chr3-95864538-95865680	0.0278650621464386	0.042472050399974	0.656079983990027	0.511772662362185	NA
ENSMUSG00000037994	chr3-135293594-135294328	-0.0353079585602534	0.0816600913692531	-0.432377162065577	0.665467313952999	NA
ENSMUSG00000026670	chr1-169502417-169503807	-0.0521556042489187	0.035640334127697	-1.46338707325382	0.143361493805414	NA
ENSMUSG00000027809	chr3-79566740-79568503	-0.00750528361822745	0.0296658672127055	-0.252993905905876	0.800272922430163	NA
ENSMUSG00000026447	chr1-133422506-133424746	0.110043193944272	0.0566677600827465	1.9419012465569	0.0521490564811699	NA
ENSMUSG00000001419	chr3-88081195-88082481	0.148549323850819	0.0233838860528552	6.35263632037246	2.11655711993717e-10	NA
ENSMUSG00000026792	chr2-32628298-32629849	-0.177012243214331	0.0690813661098253	-2.56237323003888	0.0103959532240082	NA
ENSMUSG00000102517	chr2-4528860-4530080	-0.191030905239511	0.0935535152332604	-2.04194256905479	0.0411572284944989	NA
ENSMUSG00000063145	chr2-69476656-69477445	-0.0719434134784616	0.0365315534723792	-1.96934996298081	0.0489129174446447	NA
ENSMUSG00000027952	chr3-89340413-89341366	-0.00340942996758922	0.0557319409413693	-0.0611755110265401	0.951219432565393	NA
ENSMUSG00000027130	chr2-112532792-112535349	0.0220110862272779	0.0182818617238176	1.20398494200412	0.228595398653488	NA
ENSMUSG00000069072	chr3-30951410-30953495	0.0868160994403586	0.0187200764500737	4.63759321025725	3.52489663238051e-06	NA
ENSMUSG00000013275	chr1-131885797-131887435	0.0868248745595021	0.053282429921409	1.62952167698748	0.103202629803016	NA
ENSMUSG00000026201	chr1-75316704-75318285	0.115903080377444	0.0395661724165416	2.92934780643548	0.00339674109141471	NA
ENSMUSG00000026234	chr1-85869723-85871181	-0.00852258393186053	0.017272855150909	-0.493409101008529	0.621723553040372	NA
ENSMUSG00000035033	chr2-61473443-61475039	-0.0544086569508723	0.0637945669292841	-0.852872894508149	0.39372979454803	NA
ENSMUSG00000046062	chr1-132938180-132939501	0.0356492340468064	0.0629294097375029	0.566495605083694	0.571056919726252	NA
ENSMUSG00000027560	chr2-170922077-170923415	-0.78463856621729	0.0723141713251077	-10.8504121922346	1.98528016508666e-27	NA
