ENSMUSG00000026565	chr1-165459442-165462006
ENSMUSG00000103983	chr1-170807041-170808333
ENSMUSG00000027291	chr2-120075985-120076956
ENSMUSG00000042747	chr3-89315362-89316084
ENSMUSG00000052759	chr1-136164942-136165948
ENSMUSG00000002546	chr2-31827799-31828466
ENSMUSG00000087260	chr3-107411432-107414024
ENSMUSG00000041997	chr2-70824360-70826059
ENSMUSG00000040549	chr2-91629596-91630730
ENSMUSG00000026646	chr2-3418222-3419488
ENSMUSG00000078919	chr2-168072010-168073489
ENSMUSG00000027950	chr3-89458564-89460000
ENSMUSG00000028051	chr3-89279206-89281492
ENSMUSG00000005625	chr3-95134917-95136325
ENSMUSG00000085566	chr2-131141305-131143311
ENSMUSG00000027287	chr2-120873020-120873800
ENSMUSG00000027303	chr2-130293358-130293989
ENSMUSG00000034009	chr3-79628128-79629713
ENSMUSG00000026678	chr1-169816529-169817431
ENSMUSG00000068130	chr2-150135959-150137191
ENSMUSG00000039501	chr2-166551693-166553167
ENSMUSG00000027455	chr2-151589020-151589874
ENSMUSG00000027133	chr2-112261653-112263057
ENSMUSG00000032913	chr3-104383322-104384761
ENSMUSG00000085201	chr2-38796729-38798390
ENSMUSG00000034009	chr3-79995505-79997370
ENSMUSG00000005034	chr3-146625592-146626325
ENSMUSG00000026889	chr2-35673161-35674074
ENSMUSG00000075028	chr2-92709481-92711732
ENSMUSG00000036893	chr2-25288169-25289323
ENSMUSG00000027195	chr2-93791497-93792590
ENSMUSG00000105655	chr3-104480899-104481783
ENSMUSG00000053333	chr1-86581765-86583152
ENSMUSG00000087473	chr2-104318730-104319426
ENSMUSG00000028158	chr3-137795968-137797406
ENSMUSG00000036160	chr2-26380033-26380911
ENSMUSG00000059540	chr2-181670128-181671942
ENSMUSG00000006299	chr1-74600538-74602035
ENSMUSG00000085767	chr2-26398253-26400317
ENSMUSG00000041303	chr1-54905716-54907606
ENSMUSG00000005089	chr2-102400247-102401681
ENSMUSG00000058135	chr3-107939306-107941048
ENSMUSG00000037531	chr3-32708136-32709422
ENSMUSG00000034432	chr1-90587631-90588786
ENSMUSG00000075415	chr2-30675977-30678125
ENSMUSG00000040383	chr2-113757053-113759290
ENSMUSG00000070730	chr2-118710974-118711669
ENSMUSG00000086638	chr2-156937557-156938798
ENSMUSG00000026578	chr1-164449413-164450341
ENSMUSG00000026833	chr2-27739191-27741058
ENSMUSG00000018770	chr2-73346127-73347336
ENSMUSG00000006494	chr2-71980429-71982758
ENSMUSG00000038949	chr1-179667589-179669463
ENSMUSG00000038793	chr1-180510243-180511087
ENSMUSG00000074607	chr2-163332242-163333268
ENSMUSG00000042182	chr1-34409444-34410483
ENSMUSG00000090553	chr1-133363076-133364438
ENSMUSG00000040596	chr1-166160217-166161294
ENSMUSG00000015749	chr3-96218995-96221925
ENSMUSG00000027342	chr2-131688028-131688895
ENSMUSG00000042369	chr2-76124335-76125578
ENSMUSG00000038861	chr3-94953589-94954623
ENSMUSG00000026888	chr2-64989220-64990290
ENSMUSG00000042662	chr2-152847386-152848396
ENSMUSG00000027333	chr2-131827689-131829605
ENSMUSG00000042901	chr1-183057888-183060061
ENSMUSG00000047557	chr3-66985404-66986374
ENSMUSG00000028085	chr3-85589938-85591024
ENSMUSG00000027198	chr2-93784678-93785358
ENSMUSG00000033061	chr1-75392732-75394214
ENSMUSG00000104969	chr3-143982563-143983453
ENSMUSG00000027291	chr2-120605950-120606664
ENSMUSG00000001017	chr3-90264745-90266717
ENSMUSG00000042207	chr1-134195474-134197054
ENSMUSG00000054770	chr1-58112732-58113551
ENSMUSG00000050947	chr3-108405381-108406873
ENSMUSG00000037624	chr1-189426004-189426941
ENSMUSG00000027346	chr2-132384265-132385809
ENSMUSG00000079442	chr2-32167172-32168348
ENSMUSG00000001418	chr3-88509407-88510637
ENSMUSG00000027598	chr2-155018611-155020550
ENSMUSG00000026991	chr2-59469694-59471454
ENSMUSG00000062646	chr2-120093452-120094511
ENSMUSG00000027998	chr3-82998916-83000210
ENSMUSG00000037152	chr3-51408072-51409456
ENSMUSG00000039254	chr2-32303474-32305016
ENSMUSG00000067578	chr2-171816272-171818039
ENSMUSG00000045822	chr2-164890710-164891783
ENSMUSG00000052423	chr1-171262447-171263933
ENSMUSG00000005881	chr2-155472640-155474561
ENSMUSG00000027427	chr2-144330091-144332225
ENSMUSG00000069020	chr2-29819784-29821174
ENSMUSG00000016921	chr2-163138497-163139787
ENSMUSG00000074582	chr2-166799577-166800573
ENSMUSG00000039648	chr2-29868875-29870604
ENSMUSG00000026447	chr1-133071296-133072446
ENSMUSG00000026199	chr1-75561587-75562593
ENSMUSG00000051223	chr1-58746553-58747646
ENSMUSG00000045515	chr1-42914696-42915687
ENSMUSG00000025758	chr3-41194129-41195981
ENSMUSG00000086968	chr3-108295932-108297309
ENSMUSG00000028107	chr3-95864538-95865680
ENSMUSG00000037994	chr3-135293594-135294328
ENSMUSG00000026670	chr1-169502417-169503807
ENSMUSG00000027809	chr3-79566740-79568503
ENSMUSG00000026447	chr1-133422506-133424746
ENSMUSG00000001419	chr3-88081195-88082481
ENSMUSG00000026792	chr2-32628298-32629849
ENSMUSG00000102517	chr2-4528860-4530080
ENSMUSG00000063145	chr2-69476656-69477445
ENSMUSG00000027952	chr3-89340413-89341366
ENSMUSG00000027130	chr2-112532792-112535349
ENSMUSG00000069072	chr3-30951410-30953495
ENSMUSG00000013275	chr1-131885797-131887435
ENSMUSG00000026201	chr1-75316704-75318285
ENSMUSG00000026234	chr1-85869723-85871181
ENSMUSG00000035033	chr2-61473443-61475039
ENSMUSG00000046062	chr1-132938180-132939501
ENSMUSG00000027560	chr2-170922077-170923415
ENSMUSG00000016481	chr1-195038113-195038898
ENSMUSG00000050896	chr2-84669947-84671400
ENSMUSG00000042501	chr1-10596068-10597397
ENSMUSG00000028107	chr3-96001012-96001987
ENSMUSG00000035168	chr2-59181205-59182225
ENSMUSG00000026553	chr1-172279133-172280844
ENSMUSG00000025969	chr1-63112857-63114997
ENSMUSG00000027489	chr2-154892179-154893432
ENSMUSG00000084781	chr2-92400046-92401876
ENSMUSG00000028134	chr3-119497866-119499666
ENSMUSG00000059316	chr2-29474943-29476376
ENSMUSG00000103649	chr1-180549440-180550310
ENSMUSG00000027009	chr2-79307450-79308038
ENSMUSG00000038298	chr3-97036859-97038272
ENSMUSG00000037270	chr3-36441963-36442983
ENSMUSG00000025925	chr1-16361824-16363418
ENSMUSG00000009549	chr2-118262480-118264005
ENSMUSG00000027634	chr2-156400810-156402126
ENSMUSG00000036885	chr3-62602563-62605388
ENSMUSG00000017679	chr2-163284491-163286050
ENSMUSG00000027620	chr2-156007662-156008914
ENSMUSG00000027787	chr3-69494069-69495620
ENSMUSG00000026766	chr2-49734091-49734839
ENSMUSG00000042066	chr1-132383790-132384599
ENSMUSG00000026457	chr1-134198450-134199171
ENSMUSG00000068856	chr3-96171532-96173172
ENSMUSG00000027936	chr3-89763815-89765052
ENSMUSG00000002550	chr2-31806629-31807496
ENSMUSG00000015087	chr2-25371761-25372799
ENSMUSG00000070544	chr2-160730500-160732317
ENSMUSG00000027387	chr2-128854821-128857239
ENSMUSG00000026767	chr2-12808283-12809104
ENSMUSG00000027828	chr3-65186895-65189204
ENSMUSG00000017667	chr2-165528926-165530064
ENSMUSG00000027828	chr3-65174099-65176092
ENSMUSG00000026064	chr1-30755321-30756585
ENSMUSG00000090120	chr3-65658099-65659900
ENSMUSG00000046519	chr3-95280768-95283802
ENSMUSG00000078919	chr2-168479554-168481809
ENSMUSG00000001415	chr3-88138172-88139523
ENSMUSG00000026527	chr1-175430486-175431865
ENSMUSG00000026571	chr1-165236117-165237989
ENSMUSG00000049401	chr2-180256351-180258065
ENSMUSG00000026107	chr1-51565886-51567032
ENSMUSG00000044783	chr1-87729693-87730556
ENSMUSG00000017307	chr2-165033910-165035296
ENSMUSG00000026834	chr2-57905275-57905671
ENSMUSG00000039501	chr2-166592131-166593293
ENSMUSG00000015932	chr2-143851187-143852529
ENSMUSG00000037434	chr1-191352339-191353593
ENSMUSG00000038205	chr3-97657531-97659244
ENSMUSG00000039157	chr2-32610617-32611125
ENSMUSG00000034066	chr1-93100290-93102657
ENSMUSG00000068732	chr3-108721330-108723051
ENSMUSG00000038530	chr1-169490602-169492175
ENSMUSG00000039826	chr2-29319858-29321254
ENSMUSG00000045576	chr3-105003888-105006157
ENSMUSG00000037730	chr3-31093082-31096148
ENSMUSG00000027236	chr2-121805927-121807839
ENSMUSG00000026036	chr1-58614365-58615024
ENSMUSG00000075270	chr2-76266417-76267964
ENSMUSG00000034850	chr2-127517071-127517614
ENSMUSG00000046793	chr3-108100930-108103018
ENSMUSG00000015094	chr2-25193131-25196128
ENSMUSG00000026097	chr1-53784218-53785741
ENSMUSG00000026766	chr2-49764065-49764984
ENSMUSG00000058135	chr3-108388776-108389852
ENSMUSG00000049401	chr2-180084175-180085395
ENSMUSG00000027108	chr2-72978564-72981139
ENSMUSG00000078201	chr2-25311024-25313472
ENSMUSG00000016349	chr2-181071826-181073164
ENSMUSG00000026234	chr1-85901746-85902525
ENSMUSG00000017667	chr2-165049250-165052100
ENSMUSG00000037143	chr2-145630638-145634365
ENSMUSG00000085001	chr2-72065287-72066772
ENSMUSG00000051154	chr2-18207788-18209072
ENSMUSG00000038298	chr3-97209753-97211767
ENSMUSG00000017721	chr2-164400477-164402117
ENSMUSG00000001418	chr3-88620931-88623840
ENSMUSG00000038831	chr2-33300050-33301371
ENSMUSG00000057738	chr2-29817473-29818333
ENSMUSG00000027006	chr2-79691814-79692923
ENSMUSG00000041926	chr1-134854092-134854815
ENSMUSG00000079353	chr2-58484131-58485477
ENSMUSG00000017667	chr2-165594603-165596068
ENSMUSG00000026200	chr1-75561587-75562593
ENSMUSG00000010492	chr2-181119811-181121915
ENSMUSG00000039254	chr2-32182674-32183624
ENSMUSG00000053166	chr2-164970544-164971499
ENSMUSG00000045210	chr1-9629436-9631419
ENSMUSG00000079671	chr1-9619278-9620301
ENSMUSG00000037754	chr2-158228756-158229888
ENSMUSG00000022995	chr1-181352100-181354658
ENSMUSG00000027207	chr2-125606100-125607358
ENSMUSG00000073643	chr1-79857791-79859710
ENSMUSG00000026080	chr1-38987001-38988593
ENSMUSG00000039128	chr2-5540448-5541509
ENSMUSG00000044816	chr1-65009100-65010769
ENSMUSG00000036352	chr2-25564788-25566227
ENSMUSG00000027582	chr2-180860952-180862460
ENSMUSG00000101840	chr1-75244242-75246805
ENSMUSG00000042215	chr1-33482922-33485007
ENSMUSG00000026567	chr1-165287724-165288746
ENSMUSG00000027108	chr2-73278411-73279760
ENSMUSG00000042814	chr2-152707191-152708285
ENSMUSG00000038463	chr1-170440224-170441517
ENSMUSG00000034278	chr2-119208016-119209508
ENSMUSG00000062580	chr1-134955131-134956393
ENSMUSG00000027263	chr2-121375533-121377507
ENSMUSG00000027259	chr2-121241886-121242576
ENSMUSG00000027175	chr2-104337432-104338799
ENSMUSG00000042207	chr1-134060615-134061618
ENSMUSG00000039831	chr3-122047418-122049618
ENSMUSG00000075028	chr2-92601861-92602478
ENSMUSG00000026558	chr1-167069474-167070765
ENSMUSG00000016179	chr1-192555031-192556270
ENSMUSG00000027612	chr2-155955860-155957145
ENSMUSG00000039671	chr2-165885348-165886168
ENSMUSG00000009549	chr2-118713931-118715294
ENSMUSG00000039983	chr2-118761778-118764890
ENSMUSG00000028104	chr3-96065229-96066934
ENSMUSG00000000826	chr2-181354309-181357484
ENSMUSG00000067578	chr2-172256316-172258416
ENSMUSG00000027018	chr2-71253528-71254284
ENSMUSG00000032802	chr2-151979383-151980742
ENSMUSG00000026426	chr1-134888784-134890233
ENSMUSG00000023572	chr2-120866397-120868139
ENSMUSG00000063972	chr2-38997510-38998702
ENSMUSG00000052423	chr1-171110616-171112299
ENSMUSG00000039059	chr2-179598196-179599682
ENSMUSG00000057182	chr2-65694494-65695927
ENSMUSG00000086638	chr2-156950497-156951876
ENSMUSG00000038685	chr2-180987065-180989038
ENSMUSG00000048997	chr3-108158201-108159403
ENSMUSG00000026833	chr2-27757811-27759232
ENSMUSG00000075028	chr2-92712195-92713254
ENSMUSG00000015488	chr2-26634617-26636234
ENSMUSG00000069020	chr2-29787410-29788727
ENSMUSG00000026511	chr1-181888262-181889476
ENSMUSG00000026640	chr1-194630395-194631216
ENSMUSG00000034343	chr1-91365987-91367066
ENSMUSG00000026798	chr2-29403885-29405690
ENSMUSG00000013465	chr2-25288169-25289323
ENSMUSG00000025940	chr1-16618211-16619983
ENSMUSG00000033808	chr2-120628459-120629871
ENSMUSG00000042737	chr3-89279206-89281492
ENSMUSG00000026856	chr2-29975785-29977889
ENSMUSG00000038467	chr2-154656430-154658152
ENSMUSG00000062127	chr3-104666480-104667818
ENSMUSG00000027185	chr2-104002607-104003832
ENSMUSG00000036327	chr2-26298063-26299906
ENSMUSG00000073643	chr1-79439666-79440583
ENSMUSG00000026388	chr1-120032403-120033630
ENSMUSG00000026096	chr1-52951551-52953864
ENSMUSG00000062127	chr3-104993615-104994799
ENSMUSG00000027573	chr2-180582127-180583570
ENSMUSG00000026662	chr2-4975590-4976700
ENSMUSG00000026456	chr1-133911392-133911869
ENSMUSG00000027894	chr3-107482943-107484919
ENSMUSG00000068732	chr3-108805424-108806590
ENSMUSG00000038486	chr3-96261751-96264136
ENSMUSG00000074918	chr2-118813625-118814826
ENSMUSG00000043415	chr2-19429762-19432651
ENSMUSG00000027067	chr2-84689706-84691453
ENSMUSG00000050373	chr2-164785156-164787463
ENSMUSG00000026447	chr1-132569287-132570328
ENSMUSG00000026074	chr1-39441558-39442156
ENSMUSG00000027206	chr2-125782148-125783336
ENSMUSG00000033014	chr3-102703818-102704983
ENSMUSG00000028096	chr3-96812461-96814055
ENSMUSG00000027582	chr2-181159118-181160305
ENSMUSG00000039621	chr2-166995129-166997057
ENSMUSG00000059316	chr2-30118992-30120234
ENSMUSG00000058076	chr1-170644002-170647224
ENSMUSG00000039844	chr2-29451120-29451877
ENSMUSG00000040843	chr1-164585950-164587192
ENSMUSG00000040479	chr2-92296361-92296898
ENSMUSG00000010911	chr2-102657702-102659869
ENSMUSG00000027288	chr2-120413588-120415876
ENSMUSG00000027330	chr2-131168916-131170172
ENSMUSG00000037259	chr2-143914515-143916537
ENSMUSG00000050600	chr2-174463397-174464520
ENSMUSG00000048222	chr2-121354466-121355733
ENSMUSG00000036646	chr2-25395672-25397017
ENSMUSG00000068732	chr3-108203740-108204385
ENSMUSG00000032802	chr2-151597808-151598567
ENSMUSG00000023087	chr3-51224149-51225578
ENSMUSG00000079484	chr2-30151176-30154043
ENSMUSG00000103649	chr1-180214680-180215772
ENSMUSG00000000823	chr2-181692970-181694410
ENSMUSG00000005779	chr3-94412407-94413830
ENSMUSG00000105659	chr3-104674509-104675901
ENSMUSG00000042642	chr3-89223839-89225084
ENSMUSG00000028047	chr3-88913432-88914745
ENSMUSG00000038860	chr2-33032999-33033921
ENSMUSG00000001415	chr3-88056730-88059151
ENSMUSG00000037902	chr2-129606292-129607648
ENSMUSG00000068923	chr3-88296192-88297965
ENSMUSG00000027076	chr2-85091180-85092091
ENSMUSG00000026027	chr1-59409612-59410727
ENSMUSG00000038860	chr2-32881657-32882994
ENSMUSG00000015749	chr3-95498815-95500649
ENSMUSG00000039834	chr2-164557746-164559079
ENSMUSG00000074582	chr2-167112330-167113979
ENSMUSG00000040423	chr1-160547835-160549058
ENSMUSG00000099632	chr2-162998322-162999499
ENSMUSG00000026833	chr2-28066860-28069390
ENSMUSG00000032657	chr3-89336574-89338288
ENSMUSG00000038495	chr3-96240288-96241269
ENSMUSG00000041912	chr3-94456216-94457605
ENSMUSG00000027332	chr2-119156233-119157561
ENSMUSG00000084892	chr2-30469668-30470900
ENSMUSG00000026820	chr2-32574790-32576247
ENSMUSG00000074807	chr2-128984392-128985583
ENSMUSG00000038685	chr2-181130186-181130729
ENSMUSG00000068921	chr3-88628953-88631618
ENSMUSG00000075419	chr2-29747065-29747802
ENSMUSG00000042520	chr3-90372679-90374545
ENSMUSG00000068739	chr3-107863525-107864378
ENSMUSG00000027952	chr3-89695992-89697133
ENSMUSG00000037262	chr2-10050635-10051652
ENSMUSG00000008958	chr3-95141482-95143104
ENSMUSG00000092607	chr3-95141482-95143104
ENSMUSG00000099632	chr2-163047926-163048662
ENSMUSG00000015094	chr2-25557179-25558592
ENSMUSG00000068742	chr2-92577620-92578457
ENSMUSG00000028070	chr3-87694167-87696199
ENSMUSG00000027245	chr2-120969512-120971316
ENSMUSG00000046062	chr1-132653113-132654378
ENSMUSG00000027194	chr2-94243034-94243452
ENSMUSG00000039621	chr2-166636629-166637768
ENSMUSG00000041570	chr1-136675246-136676761
ENSMUSG00000055943	chr2-112532792-112535349
ENSMUSG00000026203	chr1-75386014-75386519
ENSMUSG00000056145	chr3-107127617-107129778
ENSMUSG00000025949	chr1-65333770-65335079
ENSMUSG00000026305	chr1-90972961-90973866
ENSMUSG00000050556	chr2-166995129-166997057
ENSMUSG00000058248	chr1-191784351-191787934
ENSMUSG00000027455	chr2-150909289-150910232
ENSMUSG00000073616	chr1-92250387-92252533
ENSMUSG00000101840	chr1-75457517-75459855
ENSMUSG00000032997	chr1-75545840-75547234
ENSMUSG00000041977	chr3-87524896-87526533
ENSMUSG00000056050	chr1-183057888-183060061
ENSMUSG00000028053	chr3-88466954-88467846
ENSMUSG00000028063	chr3-88335607-88337026
ENSMUSG00000074238	chr3-127265174-127266522
ENSMUSG00000026999	chr2-80599666-80600427
ENSMUSG00000025969	chr1-63203398-63206186
ENSMUSG00000033364	chr1-74934852-74936052
ENSMUSG00000001768	chr2-145382692-145384035
ENSMUSG00000026335	chr1-97649874-97651463
ENSMUSG00000026021	chr1-60042311-60043586
ENSMUSG00000036504	chr2-25286298-25287806
ENSMUSG00000006576	chr1-75191293-75192819
ENSMUSG00000087625	chr3-33063451-33064491
ENSMUSG00000026641	chr1-170884483-170886153
ENSMUSG00000027353	chr2-132577300-132578620
ENSMUSG00000026659	chr1-170503883-170504921
ENSMUSG00000026618	chr1-185328647-185329693
ENSMUSG00000026280	chr1-93691049-93692406
ENSMUSG00000035226	chr2-163308771-163310592
ENSMUSG00000010538	chr3-88150159-88151591
ENSMUSG00000037375	chr1-192946781-192948223
ENSMUSG00000055567	chr1-66677282-66679356
ENSMUSG00000004110	chr1-155182710-155183692
ENSMUSG00000017670	chr2-165201485-165202729
ENSMUSG00000027778	chr3-69289466-69290968
ENSMUSG00000037408	chr1-36800620-36801739
ENSMUSG00000053333	chr1-86358589-86360239
ENSMUSG00000026632	chr1-190681734-190683476
ENSMUSG00000054455	chr2-173248931-173250270
ENSMUSG00000026273	chr1-92781643-92783220
ENSMUSG00000090213	chr2-167604680-167607523
ENSMUSG00000075538	chr2-7054915-7056369
ENSMUSG00000050947	chr3-108411537-108412140
ENSMUSG00000039660	chr2-29879450-29880866
ENSMUSG00000028069	chr3-87763555-87764942
ENSMUSG00000026917	chr2-27163743-27165405
ENSMUSG00000027660	chr3-31254161-31255103
ENSMUSG00000009563	chr2-32589333-32589877
ENSMUSG00000026280	chr1-93803472-93804829
ENSMUSG00000041355	chr3-88501739-88503821
ENSMUSG00000017999	chr2-167316356-167317443
ENSMUSG00000015697	chr3-95203803-95204749
ENSMUSG00000042766	chr3-88685132-88686645
ENSMUSG00000027883	chr3-108164562-108167372
ENSMUSG00000027327	chr2-130770987-130771832
ENSMUSG00000010290	chr1-42769930-42770774
ENSMUSG00000026426	chr1-135518432-135519419
ENSMUSG00000027347	chr2-116922791-116924563
ENSMUSG00000005886	chr1-13307885-13308700
ENSMUSG00000028140	chr3-94492485-94495005
ENSMUSG00000036067	chr2-26444764-26446409
ENSMUSG00000074627	chr2-156627828-156628342
ENSMUSG00000104302	chr1-160246067-160247620
ENSMUSG00000060029	chr2-130383002-130384276
ENSMUSG00000085439	chr2-71812487-71813324
ENSMUSG00000028096	chr3-96706960-96708823
ENSMUSG00000068921	chr3-89299222-89300103
ENSMUSG00000027297	chr2-119786826-119788311
ENSMUSG00000026709	chr1-161039509-161041217
ENSMUSG00000026826	chr2-57459116-57460637
ENSMUSG00000036327	chr2-26300055-26301146
ENSMUSG00000039047	chr3-152494726-152496248
ENSMUSG00000039804	chr2-165316385-165318227
ENSMUSG00000054414	chr3-115933344-115935248
ENSMUSG00000041912	chr3-94403814-94405298
ENSMUSG00000027634	chr2-156451141-156452571
ENSMUSG00000032869	chr2-151773103-151774334
ENSMUSG00000050714	chr2-37382673-37383815
ENSMUSG00000026211	chr1-75478709-75480119
ENSMUSG00000033159	chr1-75251411-75251999
ENSMUSG00000027894	chr3-107356893-107358093
ENSMUSG00000001416	chr3-88335607-88337026
ENSMUSG00000037818	chr3-41180832-41183458
ENSMUSG00000037843	chr2-157348998-157350169
ENSMUSG00000034292	chr1-90972961-90973866
ENSMUSG00000004085	chr2-72389331-72390779
ENSMUSG00000103139	chr1-167349557-167350903
ENSMUSG00000027804	chr3-79808431-79809889
ENSMUSG00000040339	chr3-108645740-108647601
ENSMUSG00000027940	chr3-90213187-90214399
ENSMUSG00000028041	chr3-89603260-89603901
ENSMUSG00000026790	chr2-29889005-29890907
ENSMUSG00000059149	chr1-132207956-132208947
ENSMUSG00000028149	chr3-138905591-138906770
ENSMUSG00000036890	chr2-45060260-45061946
ENSMUSG00000026077	chr1-39685623-39686519
ENSMUSG00000036850	chr2-25171510-25172349
ENSMUSG00000049950	chr2-3172484-3173457
ENSMUSG00000038473	chr1-170309997-170312944
ENSMUSG00000026966	chr2-24995061-24996258
ENSMUSG00000009030	chr2-37422019-37423520
ENSMUSG00000040225	chr1-162141962-162143229
ENSMUSG00000025816	chr2-5411215-5412786
ENSMUSG00000026857	chr2-30463225-30464609
ENSMUSG00000105337	chr3-152702000-152703858
ENSMUSG00000025816	chr2-5454544-5455584
ENSMUSG00000027374	chr2-127607490-127609361
ENSMUSG00000026353	chr1-127773303-127774926
ENSMUSG00000027259	chr2-121194944-121196572
ENSMUSG00000060519	chr1-156938496-156940500
ENSMUSG00000026035	chr1-58909077-58910701
ENSMUSG00000028089	chr3-97830239-97831227
ENSMUSG00000026841	chr2-31814467-31815815
ENSMUSG00000042390	chr3-89763815-89765052
ENSMUSG00000062908	chr3-153669493-153670504
ENSMUSG00000028189	chr3-146337281-146338755
ENSMUSG00000027680	chr3-34470276-34471358
ENSMUSG00000026049	chr1-44147159-44148995
ENSMUSG00000026614	chr1-185454333-185456194
ENSMUSG00000009549	chr2-118702402-118704617
ENSMUSG00000017721	chr2-163913837-163914648
ENSMUSG00000045822	chr2-164785156-164787463
ENSMUSG00000027620	chr2-155787910-155788854
ENSMUSG00000028124	chr3-122517701-122519635
ENSMUSG00000039254	chr2-32488608-32489143
ENSMUSG00000042579	chr3-89714379-89716371
ENSMUSG00000091512	chr3-137329800-137331201
ENSMUSG00000059149	chr1-131885797-131887435
ENSMUSG00000027457	chr2-151542012-151544142
ENSMUSG00000001052	chr3-130059767-130061871
ENSMUSG00000055485	chr2-157203704-157205415
ENSMUSG00000026201	chr1-74787791-74788449
ENSMUSG00000039254	chr2-32083192-32085066
ENSMUSG00000041907	chr1-43130342-43131673
ENSMUSG00000028180	chr3-156928329-156929765
ENSMUSG00000060445	chr2-178229005-178230077
ENSMUSG00000062997	chr2-38535606-38536877
ENSMUSG00000045174	chr1-34485157-34486425
ENSMUSG00000102009	chr1-89525617-89526425
ENSMUSG00000098051	chr2-180085995-180086857
ENSMUSG00000046519	chr3-95985017-95986785
ENSMUSG00000044627	chr2-31822620-31823814
ENSMUSG00000084781	chr2-92442198-92442958
ENSMUSG00000027304	chr2-119618014-119619061
ENSMUSG00000045031	chr3-37347887-37349544
ENSMUSG00000026360	chr1-144188905-144190733
ENSMUSG00000026577	chr1-164445897-164447076
ENSMUSG00000027439	chr2-148407238-148409646
ENSMUSG00000000001	chr3-108411537-108412140
ENSMUSG00000026926	chr2-26314304-26317278
ENSMUSG00000090625	chr2-174329070-174331150
ENSMUSG00000051373	chr2-31784646-31785730
ENSMUSG00000038533	chr2-154669541-154670905
ENSMUSG00000041642	chr1-136521161-136522141
ENSMUSG00000005501	chr1-87732631-87734470
ENSMUSG00000050192	chr3-28745544-28746893
ENSMUSG00000074569	chr2-172138763-172140603
ENSMUSG00000001855	chr2-32038480-32039455
ENSMUSG00000038740	chr2-33558018-33558713
ENSMUSG00000038298	chr3-97160855-97161277
ENSMUSG00000025816	chr2-5651055-5652704
ENSMUSG00000033257	chr1-75179331-75180778
ENSMUSG00000118506	chr3-90450664-90452610
ENSMUSG00000085316	chr2-116913646-116915071
ENSMUSG00000087679	chr2-26272506-26274222
ENSMUSG00000027952	chr3-89458564-89460000
ENSMUSG00000038740	chr2-33788674-33789699
ENSMUSG00000042229	chr1-134082913-134083537
ENSMUSG00000036893	chr2-25303461-25306237
ENSMUSG00000010290	chr1-42697446-42698709
ENSMUSG00000026202	chr1-75381384-75383141
ENSMUSG00000017734	chr2-164098473-164099265
ENSMUSG00000027220	chr2-92905955-92907089
ENSMUSG00000068966	chr2-33546629-33547553
ENSMUSG00000027678	chr2-165913868-165915039
ENSMUSG00000038740	chr2-33318321-33319217
ENSMUSG00000068922	chr3-88492483-88493824
ENSMUSG00000027936	chr3-89714379-89716371
ENSMUSG00000038633	chr1-181832099-181833659
ENSMUSG00000025959	chr1-63993881-63996256
ENSMUSG00000026491	chr1-179377563-179378513
ENSMUSG00000017734	chr2-164745335-164746540
ENSMUSG00000026204	chr1-75555909-75556880
ENSMUSG00000027854	chr3-103170617-103172361
ENSMUSG00000042548	chr2-153648867-153650531
ENSMUSG00000038550	chr3-96001012-96001987
ENSMUSG00000026914	chr2-61531895-61533839
ENSMUSG00000063273	chr3-50914175-50915520
ENSMUSG00000033705	chr2-120403510-120405082
ENSMUSG00000104586	chr3-57998087-57999584
ENSMUSG00000026648	chr2-3217925-3219815
ENSMUSG00000027067	chr2-84889943-84890372
ENSMUSG00000007805	chr1-92149950-92150948
ENSMUSG00000068373	chr2-104205493-104206105
ENSMUSG00000039501	chr2-166629832-166630724
ENSMUSG00000085862	chr2-50120565-50121880
ENSMUSG00000026458	chr1-134243722-134245659
ENSMUSG00000028188	chr3-146567492-146568928
ENSMUSG00000028019	chr3-80671726-80673282
ENSMUSG00000027305	chr2-119618014-119619061
ENSMUSG00000026924	chr2-26156166-26157269
ENSMUSG00000027242	chr2-121007893-121009120
ENSMUSG00000027610	chr2-155619634-155620376
ENSMUSG00000074346	chr3-105538269-105539491
ENSMUSG00000039046	chr2-6379694-6380734
ENSMUSG00000026806	chr2-28244408-28245391
ENSMUSG00000068921	chr3-89101399-89102459
ENSMUSG00000027894	chr3-107680649-107681738
ENSMUSG00000086638	chr2-156617526-156617879
ENSMUSG00000074807	chr2-128457347-128458839
ENSMUSG00000026112	chr1-37028461-37029890
ENSMUSG00000073627	chr1-86045595-86047705
ENSMUSG00000017764	chr2-164999847-165000572
ENSMUSG00000026234	chr1-86440246-86440990
ENSMUSG00000050144	chr3-88590236-88592606
ENSMUSG00000074754	chr2-144372964-144373676
ENSMUSG00000027210	chr2-116347610-116349253
ENSMUSG00000026425	chr1-131885797-131887435
ENSMUSG00000027312	chr2-130740049-130740974
ENSMUSG00000036833	chr2-24616631-24618530
ENSMUSG00000027655	chr2-158385834-158387589
ENSMUSG00000085001	chr2-72139955-72140854
ENSMUSG00000032968	chr1-75234664-75235020
ENSMUSG00000072258	chr1-182813357-182814433
ENSMUSG00000068798	chr3-105756950-105759390
ENSMUSG00000062997	chr2-38643354-38644467
ENSMUSG00000087518	chr2-61814807-61816311
ENSMUSG00000026159	chr1-83037456-83038992
ENSMUSG00000038605	chr2-180941547-180942688
ENSMUSG00000015843	chr1-167636493-167637483
