ENSMUSG00000027669	chr3-32396289-32398208
ENSMUSG00000002546	chr2-32488608-32489143
ENSMUSG00000027639	chr2-156950497-156951876
ENSMUSG00000027014	chr2-77589077-77590608
ENSMUSG00000045216	chr1-35879236-35880276
ENSMUSG00000051329	chr2-90974625-90976146
ENSMUSG00000026425	chr1-131554804-131555767
ENSMUSG00000046519	chr3-95159755-95161773
ENSMUSG00000074698	chr2-151574478-151576679
ENSMUSG00000050896	chr2-84714483-84716637
ENSMUSG00000016356	chr2-181084807-181086173
ENSMUSG00000053333	chr1-86586758-86587573
ENSMUSG00000032666	chr1-151777301-151778234
ENSMUSG00000040843	chr1-165071868-165072706
ENSMUSG00000028064	chr3-88138172-88139523
ENSMUSG00000027698	chr3-27153250-27154499
ENSMUSG00000075020	chr2-93870682-93871521
ENSMUSG00000075028	chr2-93198598-93200115
ENSMUSG00000079442	chr2-32423574-32424625
ENSMUSG00000039515	chr2-29843170-29844768
ENSMUSG00000027249	chr2-91181755-91184207
ENSMUSG00000042766	chr3-88763776-88766184
ENSMUSG00000026578	chr1-164366344-164367178
ENSMUSG00000040794	chr2-90916387-90918612
ENSMUSG00000073609	chr1-93511405-93512870
ENSMUSG00000105304	chr3-104682756-104683437
ENSMUSG00000063873	chr2-145195980-145197500
ENSMUSG00000053164	chr2-37576349-37577308
ENSMUSG00000042272	chr2-77551817-77553320
ENSMUSG00000028098	chr3-96240288-96241269
ENSMUSG00000059173	chr2-79697767-79699117
ENSMUSG00000034075	chr2-84865441-84866922
ENSMUSG00000027624	chr2-156451141-156452571
ENSMUSG00000026584	chr1-164248079-164250185
ENSMUSG00000026409	chr1-130728341-130729313
ENSMUSG00000051329	chr2-90843560-90844184
ENSMUSG00000027002	chr2-80612128-80613566
ENSMUSG00000034343	chr1-90956330-90957348
ENSMUSG00000017418	chr2-14603629-14606039
ENSMUSG00000099401	chr1-86500945-86502069
ENSMUSG00000038241	chr2-155329520-155331945
ENSMUSG00000026463	chr1-134082913-134083537
ENSMUSG00000008226	chr2-73385704-73387147
ENSMUSG00000027330	chr2-130641644-130643340
ENSMUSG00000033981	chr3-80540422-80542163
ENSMUSG00000100252	chr3-17785637-17787629
ENSMUSG00000035000	chr2-62150428-62151890
ENSMUSG00000026857	chr2-30782925-30783753
ENSMUSG00000039804	chr2-164975805-164977154
ENSMUSG00000008958	chr3-95066161-95067079
ENSMUSG00000028049	chr3-88763776-88766184
ENSMUSG00000005881	chr2-155929054-155930735
ENSMUSG00000028137	chr3-94477437-94479332
ENSMUSG00000026848	chr2-30391897-30393332
ENSMUSG00000026273	chr1-93080822-93081463
ENSMUSG00000038831	chr2-33746368-33747244
ENSMUSG00000017707	chr2-163837313-163838859
ENSMUSG00000026457	chr1-134343509-134345589
ENSMUSG00000008136	chr1-43139453-43140156
ENSMUSG00000041762	chr2-73278411-73279760
ENSMUSG00000084781	chr2-92022870-92024728
ENSMUSG00000028102	chr3-96669674-96671027
ENSMUSG00000097899	chr1-39978648-39981006
ENSMUSG00000026456	chr1-134296837-134299528
ENSMUSG00000042046	chr1-132659214-132660877
ENSMUSG00000027198	chr2-93870682-93871521
ENSMUSG00000038685	chr2-181155712-181157379
ENSMUSG00000003604	chr2-112532792-112535349
ENSMUSG00000016349	chr2-180822269-180823101
ENSMUSG00000004110	chr1-154576431-154577329
ENSMUSG00000079658	chr1-16586078-16588056
ENSMUSG00000068749	chr3-108013000-108013990
ENSMUSG00000039041	chr2-180170508-180172391
ENSMUSG00000026615	chr1-184965165-184966332
ENSMUSG00000039157	chr2-32029481-32030617
ENSMUSG00000026932	chr2-25621016-25622318
ENSMUSG00000026458	chr1-133841464-133843586
ENSMUSG00000002881	chr1-52798585-52800893
ENSMUSG00000042997	chr3-53040627-53042396
ENSMUSG00000026240	chr1-86031721-86032992
ENSMUSG00000084946	chr2-71019128-71020237
ENSMUSG00000046688	chr3-127362508-127364250
ENSMUSG00000027423	chr2-144052109-144053198
ENSMUSG00000026798	chr2-30013487-30014969
ENSMUSG00000025958	chr1-64716545-64718133
ENSMUSG00000053819	chr3-126667104-126669153
ENSMUSG00000068917	chr3-89417938-89419302
ENSMUSG00000074698	chr2-152101613-152102861
ENSMUSG00000026200	chr1-75234664-75235020
ENSMUSG00000039068	chr3-152244720-152246174
ENSMUSG00000103971	chr1-158488563-158490543
ENSMUSG00000105561	chr3-100684144-100686535
ENSMUSG00000074627	chr2-156927482-156928320
ENSMUSG00000035226	chr2-163332242-163333268
ENSMUSG00000026032	chr1-58710855-58714120
ENSMUSG00000027531	chr3-10232554-10233797
ENSMUSG00000033096	chr2-150607884-150609807
ENSMUSG00000027160	chr2-109952670-109953719
ENSMUSG00000027195	chr2-94043004-94044568
ENSMUSG00000002458	chr2-181766534-181768073
ENSMUSG00000027942	chr3-89458564-89460000
ENSMUSG00000027465	chr2-152226240-152227603
ENSMUSG00000025815	chr2-5454544-5455584
ENSMUSG00000038628	chr2-181147745-181148177
ENSMUSG00000006304	chr1-73962286-73963963
ENSMUSG00000014873	chr2-27103001-27105113
ENSMUSG00000045515	chr1-43097993-43099302
ENSMUSG00000097316	chr1-191381395-191383439
ENSMUSG00000045822	chr2-164400477-164402117
ENSMUSG00000078201	chr2-25223976-25225503
ENSMUSG00000026678	chr1-169716070-169717556
ENSMUSG00000097745	chr3-152516040-152517115
ENSMUSG00000028060	chr3-88536210-88537306
ENSMUSG00000085767	chr2-26646616-26647682
ENSMUSG00000064289	chr2-61401696-61403480
ENSMUSG00000050229	chr1-172053653-172054419
ENSMUSG00000062646	chr2-119996930-119998155
ENSMUSG00000091512	chr3-138095030-138096503
ENSMUSG00000039157	chr2-32875677-32877195
ENSMUSG00000035772	chr2-28514343-28514950
ENSMUSG00000105753	chr3-105693205-105694526
ENSMUSG00000006476	chr2-25240584-25241874
ENSMUSG00000038241	chr2-155641492-155642934
ENSMUSG00000034432	chr1-90956330-90957348
ENSMUSG00000027650	chr2-157430863-157433002
ENSMUSG00000049097	chr3-96938475-96939548
ENSMUSG00000026568	chr1-165536786-165538439
ENSMUSG00000027298	chr2-119350314-119351818
ENSMUSG00000084892	chr2-29817473-29818333
ENSMUSG00000101840	chr1-75392732-75394214
ENSMUSG00000046999	chr3-68604584-68605329
ENSMUSG00000042901	chr1-182837841-182838689
ENSMUSG00000010175	chr1-190076055-190077512
ENSMUSG00000080727	chr3-95314575-95316275
ENSMUSG00000070939	chr1-43139453-43140156
ENSMUSG00000070953	chr2-34799314-34800196
ENSMUSG00000068744	chr3-108158201-108159403
ENSMUSG00000026173	chr1-74391242-74392673
ENSMUSG00000026576	chr1-164492826-164494593
ENSMUSG00000028161	chr3-136840750-136841542
ENSMUSG00000051747	chr2-76338106-76339683
ENSMUSG00000097089	chr1-191717353-191719674
ENSMUSG00000026576	chr1-164394782-164396302
ENSMUSG00000073627	chr1-86143223-86144609
ENSMUSG00000041889	chr1-135018775-135022257
ENSMUSG00000075376	chr2-37576349-37577308
ENSMUSG00000010175	chr1-189799704-189800868
ENSMUSG00000050896	chr2-85047539-85048962
ENSMUSG00000025915	chr1-9627207-9628224
ENSMUSG00000026311	chr1-91297676-91298747
ENSMUSG00000041757	chr1-132990693-132992265
ENSMUSG00000060802	chr2-122374822-122376475
ENSMUSG00000086353	chr2-48062642-48064053
ENSMUSG00000027936	chr3-89729952-89731508
ENSMUSG00000085084	chr3-156563112-156563646
ENSMUSG00000038463	chr1-170907161-170908847
ENSMUSG00000027001	chr2-80180661-80181808
ENSMUSG00000027333	chr2-131094714-131095623
ENSMUSG00000036745	chr3-146769672-146771458
ENSMUSG00000026425	chr1-131185922-131186659
ENSMUSG00000027613	chr2-155619634-155620376
ENSMUSG00000073676	chr1-55201463-55202986
ENSMUSG00000033526	chr2-120770137-120771257
ENSMUSG00000038324	chr2-155472640-155474561
ENSMUSG00000074457	chr3-90083907-90085972
ENSMUSG00000087006	chr2-93665457-93666987
ENSMUSG00000026489	chr1-180140780-180142036
ENSMUSG00000026447	chr1-132740761-132742074
ENSMUSG00000101693	chr1-133311376-133312414
ENSMUSG00000026893	chr2-62150428-62151890
ENSMUSG00000017664	chr2-165120503-165121809
ENSMUSG00000028101	chr3-96435347-96436537
ENSMUSG00000034216	chr2-118813625-118814826
ENSMUSG00000058897	chr3-129532017-129534564
ENSMUSG00000074569	chr2-172269844-172271764
ENSMUSG00000027255	chr2-90950294-90951819
ENSMUSG00000036504	chr2-25607438-25609014
ENSMUSG00000026259	chr1-87936024-87936966
ENSMUSG00000003382	chr3-87565539-87566812
ENSMUSG00000036160	chr2-26627837-26629688
ENSMUSG00000046062	chr1-133071296-133072446
ENSMUSG00000027562	chr3-14610691-14611910
ENSMUSG00000005674	chr1-171477891-171479607
ENSMUSG00000010609	chr1-180427479-180429000
ENSMUSG00000027495	chr2-172391866-172392769
ENSMUSG00000026782	chr1-60179831-60181335
ENSMUSG00000036155	chr1-127622084-127623452
ENSMUSG00000103971	chr1-157888276-157889322
ENSMUSG00000033955	chr2-85246214-85247098
ENSMUSG00000026048	chr1-43826829-43828715
ENSMUSG00000026421	chr1-136061116-136062161
ENSMUSG00000026123	chr1-34824176-34824977
ENSMUSG00000073616	chr1-92370845-92372700
ENSMUSG00000027189	chr2-102032667-102033582
ENSMUSG00000026269	chr1-92641183-92642431
ENSMUSG00000027333	chr2-131040170-131042065
ENSMUSG00000074579	chr3-65911867-65913478
ENSMUSG00000026197	chr1-74947864-74949598
ENSMUSG00000091061	chr2-96618479-96619832
ENSMUSG00000027238	chr2-121354466-121355733
ENSMUSG00000026174	chr1-74854463-74856487
ENSMUSG00000026659	chr1-170445578-170447544
ENSMUSG00000036632	chr3-54914507-54916476
ENSMUSG00000074664	chr3-26330838-26332270
ENSMUSG00000062169	chr1-180550550-180551451
ENSMUSG00000027332	chr2-118306986-118308522
ENSMUSG00000036766	chr1-84709278-84711703
ENSMUSG00000027375	chr2-127462117-127462998
ENSMUSG00000038612	chr3-96001012-96001987
ENSMUSG00000039887	chr3-120786047-120787531
ENSMUSG00000074627	chr2-156915452-156917213
ENSMUSG00000039483	chr2-30962049-30963370
ENSMUSG00000006494	chr2-71366668-71368176
ENSMUSG00000026849	chr2-30384041-30385962
ENSMUSG00000087518	chr2-62322844-62323941
ENSMUSG00000085102	chr3-108401434-108402421
ENSMUSG00000027804	chr3-79590812-79592188
ENSMUSG00000045967	chr2-21141147-21143122
ENSMUSG00000039648	chr2-29819784-29821174
ENSMUSG00000001416	chr3-88628953-88631618
ENSMUSG00000100213	chr1-47192621-47194064
ENSMUSG00000027884	chr3-108209712-108211307
ENSMUSG00000015092	chr2-25355118-25357163
ENSMUSG00000053702	chr2-17900839-17903153
ENSMUSG00000035877	chr2-160872107-160873703
ENSMUSG00000026918	chr2-27770012-27770891
ENSMUSG00000001415	chr3-88489947-88490814
ENSMUSG00000105753	chr3-105627173-105628888
ENSMUSG00000017760	chr2-164485503-164488415
ENSMUSG00000068740	chr3-108443976-108445839
ENSMUSG00000027961	chr3-116006663-116008539
ENSMUSG00000027253	chr2-90866266-90867076
ENSMUSG00000005973	chr2-104742254-104743457
ENSMUSG00000004897	chr3-88056730-88059151
ENSMUSG00000103649	chr1-180549440-180550310
ENSMUSG00000026463	chr1-133267566-133268858
ENSMUSG00000038733	chr1-180987600-180988732
ENSMUSG00000063364	chr2-150310912-150311825
ENSMUSG00000001418	chr3-88144044-88144538
ENSMUSG00000038370	chr1-171287236-171288417
ENSMUSG00000022995	chr1-181974995-181977026
ENSMUSG00000010538	chr3-88213954-88216175
ENSMUSG00000028164	chr3-135437607-135439653
ENSMUSG00000026036	chr1-58651338-58653914
ENSMUSG00000036580	chr3-55292631-55294102
ENSMUSG00000044167	chr3-52139549-52141065
ENSMUSG00000026452	chr1-134191951-134192453
ENSMUSG00000027937	chr3-89688393-89689497
ENSMUSG00000026614	chr1-184958526-184959583
ENSMUSG00000074578	chr2-166726911-166728822
ENSMUSG00000010492	chr2-181658604-181660184
ENSMUSG00000027668	chr3-33060077-33061721
ENSMUSG00000017721	chr2-164007860-164008922
ENSMUSG00000037351	chr1-36530517-36532549
ENSMUSG00000105655	chr3-104666480-104667818
ENSMUSG00000037307	chr2-144171846-144172915
ENSMUSG00000026333	chr1-97660475-97662450
ENSMUSG00000041570	chr1-136682852-136685997
ENSMUSG00000026240	chr1-86017979-86019271
ENSMUSG00000020423	chr1-134335406-134336190
ENSMUSG00000040269	chr3-9346204-9348158
ENSMUSG00000000247	chr2-37963122-37965268
ENSMUSG00000027639	chr2-156729610-156730946
ENSMUSG00000040596	chr1-165779939-165781468
ENSMUSG00000085316	chr2-116907553-116909074
ENSMUSG00000026792	chr2-33308970-33310186
ENSMUSG00000028093	chr3-96759135-96760187
ENSMUSG00000038374	chr3-96595694-96597758
ENSMUSG00000087445	chr2-157048404-157049279
ENSMUSG00000070372	chr3-104541136-104542682
ENSMUSG00000048814	chr1-38929144-38930105
ENSMUSG00000028124	chr3-122078105-122078823
ENSMUSG00000068394	chr2-125354496-125356770
ENSMUSG00000063019	chr2-157492787-157493895
ENSMUSG00000027936	chr3-89751753-89753553
ENSMUSG00000036833	chr2-24717140-24718479
ENSMUSG00000018326	chr2-164018686-164022331
ENSMUSG00000004105	chr2-33370190-33371944
ENSMUSG00000026918	chr2-27141722-27143044
ENSMUSG00000028099	chr3-96696174-96697862
ENSMUSG00000026203	chr1-75435641-75436498
ENSMUSG00000046722	chr3-95280768-95283802
ENSMUSG00000028047	chr3-89157962-89160479
ENSMUSG00000051817	chr2-152139100-152139702
ENSMUSG00000008136	chr1-43065367-43066542
ENSMUSG00000026926	chr2-26603435-26604998
ENSMUSG00000068373	chr2-104122277-104123880
ENSMUSG00000026869	chr2-34753680-34755400
ENSMUSG00000046062	chr1-132728238-132729186
ENSMUSG00000017670	chr2-164794318-164795230
ENSMUSG00000033021	chr1-75168131-75170007
ENSMUSG00000027018	chr2-70851860-70853767
ENSMUSG00000026672	chr2-5019432-5020290
ENSMUSG00000033061	chr1-75244242-75246805
ENSMUSG00000017707	chr2-163808673-163810058
ENSMUSG00000049300	chr3-109931992-109932887
ENSMUSG00000041570	chr1-136151038-136152102
ENSMUSG00000097428	chr3-88070275-88072534
ENSMUSG00000103983	chr1-171101621-171103538
ENSMUSG00000015697	chr3-95134917-95136325
ENSMUSG00000026641	chr1-171118298-171119156
ENSMUSG00000102816	chr2-4017372-4019616
ENSMUSG00000015829	chr1-158852813-158853797
ENSMUSG00000087679	chr2-26272506-26274222
ENSMUSG00000026280	chr1-93801533-93802298
ENSMUSG00000087269	chr2-31458625-31460990
ENSMUSG00000043629	chr1-52951551-52953864
ENSMUSG00000074643	chr2-156400810-156402126
ENSMUSG00000026254	chr1-87607443-87608999
ENSMUSG00000085436	chr2-164832464-164834834
ENSMUSG00000054766	chr2-29819784-29821174
ENSMUSG00000010505	chr2-181679797-181681546
ENSMUSG00000106093	chr3-105756950-105759390
ENSMUSG00000042305	chr1-134060615-134061618
ENSMUSG00000026027	chr1-58651338-58653914
ENSMUSG00000042046	chr1-132504939-132505596
ENSMUSG00000026879	chr2-34796873-34797542
ENSMUSG00000028057	chr3-88761478-88762846
ENSMUSG00000039262	chr2-32312074-32312939
ENSMUSG00000026411	chr1-135518432-135519419
ENSMUSG00000040549	chr2-90939855-90941465
ENSMUSG00000006494	chr2-71774496-71776498
ENSMUSG00000028049	chr3-89157962-89160479
ENSMUSG00000038936	chr1-179612244-179613602
ENSMUSG00000073627	chr1-85909887-85911294
ENSMUSG00000041570	chr1-136624171-136626376
ENSMUSG00000005506	chr2-90964537-90966176
ENSMUSG00000104284	chr2-4221492-4222841
ENSMUSG00000027937	chr3-89964306-89964737
ENSMUSG00000097089	chr1-191784351-191787934
ENSMUSG00000027236	chr2-121456475-121457792
ENSMUSG00000099401	chr1-87040570-87042531
ENSMUSG00000026095	chr1-53061537-53063124
ENSMUSG00000032997	chr1-75704540-75706569
ENSMUSG00000004591	chr3-142393999-142396181
ENSMUSG00000062580	chr1-135136282-135136966
ENSMUSG00000067795	chr1-16636220-16637333
ENSMUSG00000062169	chr1-181393317-181394356
ENSMUSG00000041879	chr1-135087091-135088005
ENSMUSG00000049252	chr2-42253043-42253846
ENSMUSG00000036155	chr1-127458316-127459876
ENSMUSG00000039660	chr2-29582169-29582995
ENSMUSG00000016526	chr1-131431582-131432468
ENSMUSG00000026634	chr1-190681734-190683476
ENSMUSG00000028063	chr3-88907322-88908663
ENSMUSG00000028081	chr3-86038625-86041395
ENSMUSG00000027475	chr2-153185690-153187006
ENSMUSG00000034343	chr1-90961737-90963403
ENSMUSG00000035513	chr2-29582169-29582995
ENSMUSG00000027312	chr2-130734936-130735992
ENSMUSG00000026930	chr2-26603435-26604998
ENSMUSG00000038860	chr2-33430631-33431832
ENSMUSG00000054312	chr3-95754338-95755255
ENSMUSG00000002881	chr1-52499094-52501014
ENSMUSG00000026885	chr2-36213493-36214873
ENSMUSG00000048550	chr2-21091004-21091961
ENSMUSG00000038696	chr2-34026984-34028670
ENSMUSG00000001017	chr3-90495608-90497529
ENSMUSG00000038671	chr2-181419457-181421212
ENSMUSG00000039463	chr2-167176121-167177979
ENSMUSG00000043415	chr2-19392348-19393543
ENSMUSG00000039997	chr1-174170467-174171289
ENSMUSG00000026150	chr1-82553989-82556109
ENSMUSG00000009555	chr2-32327974-32330028
ENSMUSG00000068966	chr2-33349018-33349918
ENSMUSG00000027782	chr3-68708966-68709732
ENSMUSG00000079436	chr1-87141465-87143972
ENSMUSG00000075040	chr2-91962645-91964115
ENSMUSG00000103983	chr1-171037792-171038966
ENSMUSG00000027584	chr2-181537545-181538402
ENSMUSG00000033014	chr3-103278732-103280894
ENSMUSG00000068523	chr3-146657390-146658890
ENSMUSG00000040687	chr2-91278367-91279571
ENSMUSG00000014355	chr2-128284581-128286139
ENSMUSG00000026223	chr1-86281128-86282685
ENSMUSG00000027678	chr2-165492667-165494492
ENSMUSG00000101840	chr1-75262858-75264817
ENSMUSG00000015932	chr2-143623538-143624663
ENSMUSG00000041642	chr1-136443894-136445090
ENSMUSG00000087473	chr2-103760478-103761985
ENSMUSG00000027488	chr2-154378043-154379849
ENSMUSG00000023236	chr2-113161071-113162213
ENSMUSG00000087022	chr1-56900063-56901167
ENSMUSG00000096929	chr1-194618836-194621012
ENSMUSG00000009207	chr2-74883210-74884985
ENSMUSG00000062590	chr1-86433971-86435928
ENSMUSG00000026811	chr2-32150576-32152607
ENSMUSG00000051278	chr3-127632285-127634901
ENSMUSG00000092196	chr3-34663308-34664697
ENSMUSG00000038533	chr2-154243224-154243950
ENSMUSG00000027371	chr2-127207964-127208820
ENSMUSG00000019715	chr2-29787410-29788727
ENSMUSG00000027660	chr3-30995026-30996515
ENSMUSG00000027375	chr2-127960227-127962830
ENSMUSG00000028145	chr3-94483806-94484963
ENSMUSG00000034640	chr3-64964008-64966172
ENSMUSG00000056900	chr3-32529165-32530159
ENSMUSG00000038733	chr1-180549440-180550310
ENSMUSG00000033096	chr2-150135959-150137191
ENSMUSG00000079353	chr2-59178163-59178868
ENSMUSG00000027472	chr2-152696508-152697355
ENSMUSG00000098108	chr3-107112729-107114795
ENSMUSG00000052430	chr3-141818914-141820152
ENSMUSG00000056900	chr3-32708136-32709422
ENSMUSG00000079056	chr2-127586850-127587943
ENSMUSG00000001419	chr3-87999229-88001063
ENSMUSG00000038860	chr2-33318321-33319217
ENSMUSG00000035399	chr2-163073543-163075661
ENSMUSG00000036873	chr3-146107172-146108617
ENSMUSG00000062647	chr2-26407890-26409658
ENSMUSG00000086994	chr2-29388576-29389755
ENSMUSG00000033845	chr1-4857130-4858782
ENSMUSG00000068923	chr3-88483291-88484156
ENSMUSG00000042662	chr2-152734693-152735723
ENSMUSG00000004105	chr2-32610617-32611125
ENSMUSG00000026790	chr2-29802300-29803802
ENSMUSG00000026447	chr1-132653113-132654378
ENSMUSG00000061024	chr1-9577457-9579006
ENSMUSG00000038900	chr2-33300050-33301371
ENSMUSG00000104677	chr3-55573762-55574567
ENSMUSG00000027628	chr2-156726260-156727174
ENSMUSG00000028266	chr3-144328612-144329950
ENSMUSG00000041355	chr3-88177360-88178498
ENSMUSG00000074513	chr3-84233698-84234783
ENSMUSG00000027936	chr3-89772370-89774265
ENSMUSG00000026675	chr1-169968711-169969899
ENSMUSG00000038486	chr3-96541328-96543861
ENSMUSG00000026469	chr1-155091396-155092901
ENSMUSG00000085822	chr1-147206822-147207603
ENSMUSG00000035666	chr2-28387280-28388518
ENSMUSG00000027895	chr3-107038554-107039679
ENSMUSG00000050896	chr2-84689706-84691453
ENSMUSG00000115018	chr2-25097760-25099418
ENSMUSG00000038740	chr2-33467892-33468978
ENSMUSG00000034850	chr2-127182499-127183571
ENSMUSG00000041911	chr2-71366668-71368176
ENSMUSG00000027195	chr2-93791497-93792590
ENSMUSG00000004113	chr2-25064321-25066135
ENSMUSG00000092607	chr3-95356647-95357530
ENSMUSG00000026858	chr2-30341893-30345122
ENSMUSG00000059743	chr3-88531246-88532308
ENSMUSG00000042404	chr3-90083907-90085972
ENSMUSG00000038902	chr3-95203803-95204749
ENSMUSG00000053483	chr1-170701091-170703494
ENSMUSG00000033808	chr2-120352325-120353655
ENSMUSG00000060771	chr1-38199488-38200596
ENSMUSG00000027947	chr3-90253606-90255239
ENSMUSG00000058076	chr1-170655242-170658506
ENSMUSG00000010453	chr1-35950906-35951687
ENSMUSG00000026442	chr1-133033069-133034592
ENSMUSG00000026021	chr1-59214597-59216812
ENSMUSG00000042854	chr2-167071226-167072633
ENSMUSG00000036155	chr1-126955503-126956734
ENSMUSG00000036707	chr1-85898491-85899796
ENSMUSG00000051817	chr2-151994247-151995354
ENSMUSG00000073616	chr1-93063365-93065605
ENSMUSG00000028051	chr3-88628953-88631618
ENSMUSG00000034317	chr3-69289466-69290968
ENSMUSG00000026199	chr1-75387324-75388883
ENSMUSG00000027589	chr2-181030800-181032839
ENSMUSG00000026156	chr1-23834206-23835364
ENSMUSG00000026576	chr1-164576781-164577963
ENSMUSG00000026104	chr1-52146352-52147098
ENSMUSG00000032826	chr3-127552647-127553803
ENSMUSG00000089917	chr2-181410658-181411997
ENSMUSG00000026854	chr2-31151778-31152971
ENSMUSG00000028059	chr3-88578881-88580267
ENSMUSG00000009563	chr2-32186637-32188072
ENSMUSG00000051373	chr2-32200687-32201945
ENSMUSG00000048100	chr3-108898438-108902635
ENSMUSG00000026974	chr2-24761699-24763629
ENSMUSG00000074754	chr2-144550196-144551210
ENSMUSG00000004113	chr2-24974536-24976390
ENSMUSG00000097725	chr3-59058591-59059822
ENSMUSG00000004031	chr1-158363960-158364952
ENSMUSG00000025758	chr3-41021670-41022781
ENSMUSG00000027952	chr3-89747025-89748232
ENSMUSG00000061689	chr2-156740569-156742879
ENSMUSG00000027487	chr2-154524857-154526224
ENSMUSG00000027828	chr3-65321875-65323025
ENSMUSG00000038740	chr2-33892204-33892917
ENSMUSG00000027423	chr2-144464442-144466697
ENSMUSG00000050714	chr2-37451665-37453231
ENSMUSG00000025968	chr1-62907245-62909300
ENSMUSG00000025817	chr2-5550998-5554369
ENSMUSG00000028104	chr3-96576324-96577524
ENSMUSG00000027778	chr3-69193451-69194994
ENSMUSG00000028060	chr3-88531246-88532308
ENSMUSG00000000823	chr2-181142719-181145849
ENSMUSG00000045648	chr1-70907094-70908042
ENSMUSG00000026174	chr1-74386443-74387465
ENSMUSG00000027002	chr2-80012834-80013938
ENSMUSG00000026279	chr1-93824371-93826775
ENSMUSG00000036580	chr3-55002853-55004727
ENSMUSG00000102009	chr1-89967735-89969696
ENSMUSG00000027284	chr2-120712217-120715510
ENSMUSG00000038550	chr3-95356647-95357530
ENSMUSG00000085397	chr2-32566396-32567052
ENSMUSG00000028158	chr3-137867402-137868385
ENSMUSG00000070476	chr2-178252508-178254334
ENSMUSG00000027905	chr3-105373800-105376181
ENSMUSG00000040174	chr2-93461914-93463204
ENSMUSG00000016528	chr1-130575857-130577231
ENSMUSG00000042814	chr2-152293208-152294492
ENSMUSG00000039804	chr2-165152283-165154149
ENSMUSG00000046229	chr2-156143394-156145087
ENSMUSG00000050711	chr1-79760769-79762320
ENSMUSG00000102816	chr2-3815999-3818121
ENSMUSG00000042766	chr3-89089719-89091644
ENSMUSG00000027895	chr3-107467756-107469602
ENSMUSG00000026664	chr2-5012482-5013203
ENSMUSG00000058740	chr2-25546395-25547353
ENSMUSG00000032657	chr3-89157962-89160479
ENSMUSG00000048109	chr3-107472105-107472692
ENSMUSG00000040007	chr2-118269672-118270722
ENSMUSG00000067786	chr2-157463343-157465451
ENSMUSG00000037062	chr3-144308437-144308921
ENSMUSG00000027787	chr3-69542535-69543516
ENSMUSG00000026958	chr2-25254916-25256144
ENSMUSG00000016386	chr2-106649314-106651025
ENSMUSG00000087269	chr2-31116156-31116854
ENSMUSG00000027959	chr3-115933344-115935248
ENSMUSG00000028041	chr3-89340413-89341366
ENSMUSG00000072258	chr1-182896501-182898393
ENSMUSG00000016493	chr1-195130584-195132012
ENSMUSG00000069114	chr3-9189339-9190400
ENSMUSG00000026342	chr1-125494313-125495971
ENSMUSG00000025764	chr3-41082312-41084078
ENSMUSG00000003617	chr3-19566526-19567414
ENSMUSG00000027245	chr2-121297793-121298517
ENSMUSG00000015961	chr1-177478575-177480086
ENSMUSG00000085862	chr2-49726495-49728036
ENSMUSG00000017734	chr2-164530959-164532211
ENSMUSG00000027947	chr3-90247635-90249098
ENSMUSG00000051373	chr2-32083192-32085066
ENSMUSG00000026663	chr1-171044215-171045490
ENSMUSG00000042699	chr1-152954680-152956687
ENSMUSG00000043909	chr2-121448301-121450249
ENSMUSG00000038705	chr2-180966056-180967753
ENSMUSG00000074649	chr2-155774926-155776457
ENSMUSG00000005034	chr3-146107172-146108617
ENSMUSG00000104585	chr3-79022585-79024674
ENSMUSG00000026260	chr1-92149950-92150948
ENSMUSG00000042572	chr3-89997631-89999796
ENSMUSG00000027217	chr2-92905955-92907089
ENSMUSG00000026568	chr1-165558469-165559768
ENSMUSG00000044627	chr2-32217782-32218902
ENSMUSG00000059013	chr2-32784023-32785482
ENSMUSG00000051000	chr3-85651702-85653514
ENSMUSG00000027624	chr2-156406880-156408727
ENSMUSG00000027605	chr2-155329520-155331945
ENSMUSG00000026277	chr1-93753796-93755454
ENSMUSG00000048486	chr2-163411946-163413051
ENSMUSG00000026966	chr2-25371761-25372799
ENSMUSG00000025911	chr1-9298297-9300884
ENSMUSG00000028060	chr3-88363180-88364734
ENSMUSG00000026811	chr2-32307009-32308713
ENSMUSG00000026511	chr1-181462407-181463232
ENSMUSG00000004113	chr2-24949195-24950580
ENSMUSG00000026817	chr2-32351210-32353666
ENSMUSG00000086968	chr3-107332076-107334373
ENSMUSG00000085439	chr2-72426367-72428056
ENSMUSG00000048911	chr2-131351515-131353487
ENSMUSG00000038740	chr2-33746368-33747244
ENSMUSG00000026566	chr1-165132017-165132984
ENSMUSG00000026103	chr1-52647895-52649235
ENSMUSG00000026617	chr1-184998791-185000612
ENSMUSG00000004892	chr3-88138172-88139523
ENSMUSG00000005505	chr2-90466156-90467218
ENSMUSG00000015337	chr2-30469668-30470900
ENSMUSG00000034220	chr1-92910288-92912016
ENSMUSG00000026365	chr1-140337720-140339871
ENSMUSG00000038550	chr3-95881658-95883310
ENSMUSG00000026959	chr2-24934094-24936067
ENSMUSG00000027104	chr2-73631478-73632572
ENSMUSG00000036155	chr1-127167947-127168808
ENSMUSG00000079658	chr1-17096661-17098844
ENSMUSG00000026199	chr1-74850090-74850836
ENSMUSG00000028093	chr3-96634961-96636238
ENSMUSG00000040389	chr3-108100930-108103018
ENSMUSG00000027018	chr2-70913419-70915271
ENSMUSG00000027544	chr2-168438843-168439540
ENSMUSG00000052533	chr2-30335990-30337903
