ENSMUSG00000052539	chr3-104294804-104296296
ENSMUSG00000085316	chr2-117009740-117010702
ENSMUSG00000059743	chr3-89391416-89392240
ENSMUSG00000068373	chr2-104134201-104135163
ENSMUSG00000041879	chr1-135792852-135794876
ENSMUSG00000023236	chr2-113418514-113420092
ENSMUSG00000002105	chr2-91068881-91071286
ENSMUSG00000068856	chr3-96160077-96162918
ENSMUSG00000047793	chr1-92847808-92850469
ENSMUSG00000026017	chr1-60488093-60490917
ENSMUSG00000027573	chr2-180186630-180188246
ENSMUSG00000036186	chr2-26338377-26339782
ENSMUSG00000049339	chr1-74802971-74803877
ENSMUSG00000027531	chr3-10326531-10327155
ENSMUSG00000026490	chr1-179961186-179962073
ENSMUSG00000036432	chr3-58113821-58114531
ENSMUSG00000042548	chr2-153382783-153383946
ENSMUSG00000060671	chr3-90219937-90221165
ENSMUSG00000059149	chr1-132186192-132186940
ENSMUSG00000027288	chr2-120093452-120094511
ENSMUSG00000038860	chr2-32881657-32882994
ENSMUSG00000054387	chr1-132921019-132922696
ENSMUSG00000027678	chr2-166174581-166176050
ENSMUSG00000026765	chr2-49678409-49679847
ENSMUSG00000026482	chr1-152174355-152175042
ENSMUSG00000040843	chr1-165193727-165194943
ENSMUSG00000028140	chr3-94483806-94484963
ENSMUSG00000067851	chr1-10699579-10701339
ENSMUSG00000048550	chr2-21091004-21091961
ENSMUSG00000026634	chr1-190971450-190973349
ENSMUSG00000038530	chr1-169518859-169520362
ENSMUSG00000034216	chr2-118882732-118883786
ENSMUSG00000028047	chr3-89176785-89178376
ENSMUSG00000027018	chr2-71597745-71599295
ENSMUSG00000027177	chr2-104815569-104817622
ENSMUSG00000059316	chr2-29495061-29495988
ENSMUSG00000109865	chr2-3228290-3229544
ENSMUSG00000057147	chr2-114012616-114015182
ENSMUSG00000058135	chr3-108287824-108289038
ENSMUSG00000097156	chr3-88190799-88193038
ENSMUSG00000016921	chr2-163202737-163205586
ENSMUSG00000040596	chr1-166284260-166285480
ENSMUSG00000045216	chr1-35879236-35880276
ENSMUSG00000056050	chr1-182838823-182841159
ENSMUSG00000085655	chr3-35999864-36001169
ENSMUSG00000051185	chr1-95267182-95268872
ENSMUSG00000027010	chr2-71371506-71372421
ENSMUSG00000027884	chr3-108318282-108319931
ENSMUSG00000059540	chr2-181364526-181366324
ENSMUSG00000005625	chr3-95314575-95316275
ENSMUSG00000051149	chr2-168388443-168389448
ENSMUSG00000027637	chr2-156729610-156730946
ENSMUSG00000040479	chr2-91959003-91959473
ENSMUSG00000026790	chr2-29525820-29527018
ENSMUSG00000086994	chr2-29528961-29529867
ENSMUSG00000042642	chr3-89747025-89748232
ENSMUSG00000007097	chr1-172297061-172298586
ENSMUSG00000026434	chr1-132186192-132186940
ENSMUSG00000101840	chr1-75289188-75291126
ENSMUSG00000044337	chr1-90054486-90055681
ENSMUSG00000046519	chr3-95200138-95201423
ENSMUSG00000004897	chr3-87960457-87961480
ENSMUSG00000027255	chr2-91302576-91303678
ENSMUSG00000041220	chr3-129532017-129534564
ENSMUSG00000026803	chr2-28576350-28578244
ENSMUSG00000038766	chr3-95066161-95067079
ENSMUSG00000026269	chr1-92906686-92907920
ENSMUSG00000040591	chr2-90781981-90784129
ENSMUSG00000041483	chr1-136115915-136116733
ENSMUSG00000023236	chr2-113768310-113769438
ENSMUSG00000026925	chr2-26227782-26228502
ENSMUSG00000039037	chr3-152542215-152545699
ENSMUSG00000006299	chr1-74295035-74296545
ENSMUSG00000056486	chr2-73924939-73926102
ENSMUSG00000050549	chr3-127632285-127634901
ENSMUSG00000018326	chr2-163808673-163810058
ENSMUSG00000001418	chr3-88477702-88478732
ENSMUSG00000040612	chr1-166408883-166410324
ENSMUSG00000026544	chr1-172281182-172282248
ENSMUSG00000040297	chr1-161875821-161877703
ENSMUSG00000059857	chr3-109853926-109855462
ENSMUSG00000026790	chr2-29747065-29747802
ENSMUSG00000086968	chr3-108134370-108135476
ENSMUSG00000050840	chr1-105066914-105068647
ENSMUSG00000042670	chr2-105686677-105689970
ENSMUSG00000033256	chr2-122628914-122629294
ENSMUSG00000089762	chr2-30171138-30172537
ENSMUSG00000038733	chr1-181462407-181463232
ENSMUSG00000026821	chr2-28174233-28175163
ENSMUSG00000033902	chr2-119864092-119865340
ENSMUSG00000027323	chr2-118702402-118704617
ENSMUSG00000045174	chr1-34235256-34236851
ENSMUSG00000045503	chr2-164530959-164532211
ENSMUSG00000062006	chr3-130180078-130181906
ENSMUSG00000004892	chr3-88242122-88242985
ENSMUSG00000042520	chr3-90383446-90384332
ENSMUSG00000056050	chr1-182813357-182814433
ENSMUSG00000085830	chr2-25064321-25066135
ENSMUSG00000066798	chr2-37723055-37724810
ENSMUSG00000026260	chr1-92309365-92310632
ENSMUSG00000027952	chr3-89747025-89748232
ENSMUSG00000026994	chr2-66172564-66173742
ENSMUSG00000000001	chr3-108203740-108204385
ENSMUSG00000038860	chr2-32534716-32535979
ENSMUSG00000085436	chr2-164885454-164887223
ENSMUSG00000062169	chr1-180987600-180988732
ENSMUSG00000028149	chr3-138752888-138753947
ENSMUSG00000027692	chr3-28408876-28409815
ENSMUSG00000006412	chr1-171344361-171346446
ENSMUSG00000028063	chr3-88509407-88510637
ENSMUSG00000027602	chr2-155385136-155385538
ENSMUSG00000015092	chr2-25841902-25843553
ENSMUSG00000040423	chr1-161195217-161196643
ENSMUSG00000043241	chr2-6212496-6213700
ENSMUSG00000104973	chr3-103944362-103945876
ENSMUSG00000026958	chr2-24761699-24763629
ENSMUSG00000001143	chr1-36603049-36604091
ENSMUSG00000105265	chr3-34470276-34471358
ENSMUSG00000042229	chr1-134145277-134146726
ENSMUSG00000049401	chr2-180659271-180661928
ENSMUSG00000027222	chr2-92692532-92693349
ENSMUSG00000026820	chr2-32430589-32431763
ENSMUSG00000026851	chr2-30966770-30968497
ENSMUSG00000028007	chr3-117839872-117840634
ENSMUSG00000025950	chr1-65090972-65092247
ENSMUSG00000026048	chr1-43898845-43899800
ENSMUSG00000033955	chr2-84797787-84799883
ENSMUSG00000028057	chr3-88144044-88144538
ENSMUSG00000027799	chr3-55797690-55799477
ENSMUSG00000026965	chr2-24974536-24976390
ENSMUSG00000027387	chr2-128697880-128699744
ENSMUSG00000105331	chr3-131237673-131238717
ENSMUSG00000104585	chr3-79249642-79250409
ENSMUSG00000037509	chr1-34601382-34602802
ENSMUSG00000018322	chr2-164098473-164099265
ENSMUSG00000034101	chr2-84797787-84799883
ENSMUSG00000027222	chr2-91771671-91773819
ENSMUSG00000007097	chr1-171630822-171631993
ENSMUSG00000053024	chr1-132383790-132384599
ENSMUSG00000041757	chr1-132879841-132882341
ENSMUSG00000032826	chr3-127004813-127006534
ENSMUSG00000050714	chr2-37702154-37704393
ENSMUSG00000026113	chr1-37686708-37688645
ENSMUSG00000079056	chr2-127008274-127009500
ENSMUSG00000050144	chr3-88242122-88242985
ENSMUSG00000027002	chr2-80266348-80267554
ENSMUSG00000026496	chr1-180862260-180864269
ENSMUSG00000087301	chr2-65845172-65846743
ENSMUSG00000073702	chr1-39010597-39011292
ENSMUSG00000005687	chr3-102762311-102764519
ENSMUSG00000026843	chr2-31215881-31217376
ENSMUSG00000026014	chr1-60897940-60899630
ENSMUSG00000074698	chr2-152166899-152168556
ENSMUSG00000010453	chr1-36556305-36558782
ENSMUSG00000039021	chr2-32430589-32431763
ENSMUSG00000026753	chr2-38647081-38648028
ENSMUSG00000049044	chr2-72038119-72039350
ENSMUSG00000014353	chr2-128943408-128944453
ENSMUSG00000028051	chr3-89546831-89548224
ENSMUSG00000025931	chr1-20819976-20820842
ENSMUSG00000067851	chr1-10327285-10328553
ENSMUSG00000101599	chr1-62696476-62697557
ENSMUSG00000042035	chr3-101145265-101146639
ENSMUSG00000063714	chr2-72475736-72477161
ENSMUSG00000037773	chr2-130634035-130636386
ENSMUSG00000027067	chr2-84893170-84893838
ENSMUSG00000040843	chr1-164704457-164705830
ENSMUSG00000001998	chr2-126765233-126767040
ENSMUSG00000053483	chr1-170866990-170869145
ENSMUSG00000028126	chr3-95057701-95058509
ENSMUSG00000074582	chr2-167112330-167113979
ENSMUSG00000033439	chr3-116080036-116081193
ENSMUSG00000027254	chr2-121413029-121414677
ENSMUSG00000035399	chr2-163722354-163723286
ENSMUSG00000068739	chr3-108013000-108013990
ENSMUSG00000091329	chr3-28339686-28340886
ENSMUSG00000050043	chr2-84797787-84799883
ENSMUSG00000046836	chr1-183299138-183299587
ENSMUSG00000002227	chr3-104678575-104679382
ENSMUSG00000090553	chr1-133062941-133063697
ENSMUSG00000014077	chr2-119864092-119865340
ENSMUSG00000038085	chr2-156311403-156313157
ENSMUSG00000087108	chr3-19061583-19063011
ENSMUSG00000036893	chr2-25167645-25168802
ENSMUSG00000027080	chr2-84871907-84872741
ENSMUSG00000118506	chr3-90323047-90323784
ENSMUSG00000004031	chr1-158408023-158409009
ENSMUSG00000027668	chr3-32333260-32334246
ENSMUSG00000048058	chr2-102038149-102039604
ENSMUSG00000104973	chr3-104700335-104701436
ENSMUSG00000036160	chr2-27222730-27223846
ENSMUSG00000026773	chr2-11705130-11707133
ENSMUSG00000087355	chr2-4436132-4437584
ENSMUSG00000068823	chr3-102762311-102764519
ENSMUSG00000026455	chr1-134755114-134756924
ENSMUSG00000026027	chr1-59236621-59238364
ENSMUSG00000002458	chr2-181319307-181320302
ENSMUSG00000028004	chr3-82072726-82075024
ENSMUSG00000028049	chr3-88757812-88758936
ENSMUSG00000038902	chr3-95141482-95143104
ENSMUSG00000068373	chr2-104207902-104208927
ENSMUSG00000027236	chr2-121439282-121443297
ENSMUSG00000027582	chr2-180941547-180942688
ENSMUSG00000028069	chr3-88231964-88232931
ENSMUSG00000038642	chr3-95066161-95067079
ENSMUSG00000002731	chr2-76283317-76284642
ENSMUSG00000017897	chr2-165299706-165301770
ENSMUSG00000026455	chr1-134204140-134204696
ENSMUSG00000039254	chr2-32625076-32626755
ENSMUSG00000028098	chr3-96557187-96558481
ENSMUSG00000026788	chr2-33365309-33366407
ENSMUSG00000054387	chr1-133225697-133227610
ENSMUSG00000025956	chr1-65045919-65047143
ENSMUSG00000025950	chr1-64853384-64855634
ENSMUSG00000001855	chr2-32038480-32039455
ENSMUSG00000026248	chr1-79709709-79712102
ENSMUSG00000026082	chr1-38620190-38621404
ENSMUSG00000015087	chr2-25097760-25099418
ENSMUSG00000069020	chr2-29929753-29931012
ENSMUSG00000041966	chr2-70704323-70705348
ENSMUSG00000037400	chr3-35932028-35933698
ENSMUSG00000048058	chr2-102134410-102135907
ENSMUSG00000061689	chr2-156717237-156718121
ENSMUSG00000027259	chr2-121007893-121009120
ENSMUSG00000032966	chr2-151008521-151009872
ENSMUSG00000028093	chr3-97521643-97523319
ENSMUSG00000027637	chr2-157203704-157205415
ENSMUSG00000068739	chr3-108283462-108284762
ENSMUSG00000085566	chr2-130469117-130470490
ENSMUSG00000026575	chr1-163779167-163780465
ENSMUSG00000010538	chr3-88409454-88410756
ENSMUSG00000038975	chr3-153579141-153581422
ENSMUSG00000027575	chr2-180272757-180274119
ENSMUSG00000027589	chr2-181391948-181393089
ENSMUSG00000013465	chr2-25240584-25241874
ENSMUSG00000027160	chr2-109779829-109781215
ENSMUSG00000058594	chr2-11714130-11715160
ENSMUSG00000058740	chr2-26044141-26044891
ENSMUSG00000027238	chr2-121955438-121957093
ENSMUSG00000033721	chr3-108915857-108917822
ENSMUSG00000040648	chr1-97826911-97828457
ENSMUSG00000026436	chr1-132266902-132269988
ENSMUSG00000049100	chr3-45379640-45381885
ENSMUSG00000014959	chr2-70261690-70263117
ENSMUSG00000056306	chr3-54981120-54982125
ENSMUSG00000017929	chr2-166691375-166692979
ENSMUSG00000068744	chr3-108283462-108284762
ENSMUSG00000032902	chr3-104817127-104819044
ENSMUSG00000027475	chr2-153185690-153187006
ENSMUSG00000060771	chr1-37709487-37710811
ENSMUSG00000035268	chr2-163458265-163460061
ENSMUSG00000070730	chr2-119476629-119478595
ENSMUSG00000044033	chr2-77401143-77402418
ENSMUSG00000003721	chr1-121509831-121511706
ENSMUSG00000027366	chr2-126567548-126568707
ENSMUSG00000026849	chr2-30414876-30416695
ENSMUSG00000028096	chr3-96719029-96720225
ENSMUSG00000079353	chr2-58356284-58358675
ENSMUSG00000047824	chr3-89436121-89437832
ENSMUSG00000037152	chr3-50926411-50927998
ENSMUSG00000089917	chr2-181631911-181633306
ENSMUSG00000033411	chr2-122147242-122148829
ENSMUSG00000026032	chr1-58456652-58459158
ENSMUSG00000027598	chr2-155050153-155051918
ENSMUSG00000027634	chr2-156612867-156615600
ENSMUSG00000002105	chr2-91312382-91314531
ENSMUSG00000048495	chr1-57405934-57407323
ENSMUSG00000105245	chr3-98067090-98068445
ENSMUSG00000102416	chr1-36683760-36684685
ENSMUSG00000027652	chr2-157953746-157955053
ENSMUSG00000029419	chr2-25400725-25401165
ENSMUSG00000032913	chr3-104682756-104683437
ENSMUSG00000103693	chr1-160300512-160301863
ENSMUSG00000027575	chr2-180860952-180862460
ENSMUSG00000101599	chr1-62907245-62909300
ENSMUSG00000026806	chr2-28576350-28578244
ENSMUSG00000060424	chr1-42906545-42907538
ENSMUSG00000038312	chr2-155962935-155964797
ENSMUSG00000026279	chr1-93801533-93802298
ENSMUSG00000039701	chr3-122492431-122494184
ENSMUSG00000026554	chr1-171788145-171789635
ENSMUSG00000000001	chr3-108200211-108201138
ENSMUSG00000103649	chr1-180849878-180851604
ENSMUSG00000033910	chr3-82144576-82146172
ENSMUSG00000018322	chr2-163918447-163920370
ENSMUSG00000046793	chr3-107793109-107794421
ENSMUSG00000032997	chr1-75444498-75446244
ENSMUSG00000068922	chr3-89319470-89320048
ENSMUSG00000039678	chr2-29700475-29701482
ENSMUSG00000028057	chr3-88466954-88467846
ENSMUSG00000074627	chr2-157339559-157342771
ENSMUSG00000097760	chr1-132637068-132638008
ENSMUSG00000043629	chr1-52798585-52800893
ENSMUSG00000027546	chr2-168388443-168389448
ENSMUSG00000026064	chr1-30789641-30790612
ENSMUSG00000014602	chr1-93080822-93081463
ENSMUSG00000026134	chr1-33719484-33720766
ENSMUSG00000004897	chr3-88138172-88139523
ENSMUSG00000028114	chr3-122728692-122730916
ENSMUSG00000085519	chr2-73270491-73272081
ENSMUSG00000067336	chr1-60042311-60043586
ENSMUSG00000027589	chr2-181113574-181115307
ENSMUSG00000027367	chr2-127607490-127609361
ENSMUSG00000049439	chr1-60860269-60861780
ENSMUSG00000051413	chr2-153185690-153187006
ENSMUSG00000026457	chr1-134204140-134204696
ENSMUSG00000050967	chr1-39535220-39536606
ENSMUSG00000085436	chr2-164924226-164925007
ENSMUSG00000086308	chr2-115821932-115823045
ENSMUSG00000027282	chr2-90904013-90905234
ENSMUSG00000005501	chr1-87936024-87936966
ENSMUSG00000049744	chr2-43763212-43765104
ENSMUSG00000028152	chr3-138888997-138890116
ENSMUSG00000047557	chr3-67514477-67515867
ENSMUSG00000006412	chr1-171477891-171479607
ENSMUSG00000048814	chr1-39062869-39065427
ENSMUSG00000042737	chr3-89484633-89485742
ENSMUSG00000027195	chr2-94035322-94036308
ENSMUSG00000026841	chr2-31482648-31483633
ENSMUSG00000033159	chr1-75561587-75562593
ENSMUSG00000056476	chr3-59230488-59231670
ENSMUSG00000092607	chr3-95280768-95283802
ENSMUSG00000026436	chr1-131754789-131755501
ENSMUSG00000026313	chr1-92170303-92171410
ENSMUSG00000026812	chr2-28325006-28326935
ENSMUSG00000074918	chr2-118789220-118792245
ENSMUSG00000027642	chr2-157458359-157459089
ENSMUSG00000087519	chr2-120605950-120606664
ENSMUSG00000061689	chr2-156612867-156615600
ENSMUSG00000027180	chr2-104205493-104206105
ENSMUSG00000027239	chr2-91923791-91924429
ENSMUSG00000068921	chr3-88772402-88772889
ENSMUSG00000100252	chr3-18080146-18082377
ENSMUSG00000000826	chr2-181180626-181181480
ENSMUSG00000027896	chr3-107695371-107697289
ENSMUSG00000026490	chr1-179590889-179592419
ENSMUSG00000026694	chr1-162570097-162571799
ENSMUSG00000038671	chr2-180709284-180711032
ENSMUSG00000057738	chr2-29817473-29818333
ENSMUSG00000074576	chr2-168253576-168254379
ENSMUSG00000000826	chr2-181410658-181411997
ENSMUSG00000045515	chr1-42951948-42953882
ENSMUSG00000062908	chr3-153440780-153443461
ENSMUSG00000000247	chr2-38347405-38348629
ENSMUSG00000027583	chr2-181580783-181582817
ENSMUSG00000035268	chr2-163658093-163659368
ENSMUSG00000010175	chr1-189727388-189729101
ENSMUSG00000026077	chr1-39096987-39098586
ENSMUSG00000085830	chr2-25180194-25182052
ENSMUSG00000053192	chr3-94996392-94997675
ENSMUSG00000026620	chr1-184958526-184959583
ENSMUSG00000027569	chr2-179795024-179795934
ENSMUSG00000040289	chr3-8664527-8665036
ENSMUSG00000059857	chr3-109621267-109623469
ENSMUSG00000039501	chr2-166629832-166630724
ENSMUSG00000037461	chr1-191526820-191528677
ENSMUSG00000039262	chr2-32038480-32039455
ENSMUSG00000035000	chr2-61814807-61816311
ENSMUSG00000027236	chr2-121456475-121457792
ENSMUSG00000053702	chr2-17413646-17414685
ENSMUSG00000079353	chr2-59181205-59182225
ENSMUSG00000097089	chr1-191894082-191895408
ENSMUSG00000036893	chr2-25185624-25186780
ENSMUSG00000087301	chr2-65896165-65897589
ENSMUSG00000005674	chr1-170588087-170590263
ENSMUSG00000026627	chr1-191093335-191094364
ENSMUSG00000074923	chr2-118755865-118756596
ENSMUSG00000054387	chr1-132653113-132654378
ENSMUSG00000027950	chr3-89538977-89540595
ENSMUSG00000075538	chr2-7173052-7174563
ENSMUSG00000054484	chr2-120873020-120873800
ENSMUSG00000068479	chr2-121354466-121355733
ENSMUSG00000053286	chr1-151343942-151345613
ENSMUSG00000027655	chr2-159053526-159054806
ENSMUSG00000026698	chr1-162186728-162188169
ENSMUSG00000038936	chr1-179802668-179804368
ENSMUSG00000027340	chr2-131541379-131542974
ENSMUSG00000038831	chr2-33736595-33737322
ENSMUSG00000039983	chr2-118388062-118389332
ENSMUSG00000009621	chr2-27396186-27397720
ENSMUSG00000051319	chr2-128125522-128126685
ENSMUSG00000027004	chr2-80387376-80389342
ENSMUSG00000026510	chr1-181888262-181889476
ENSMUSG00000026347	chr1-128076869-128078581
ENSMUSG00000074576	chr2-168127847-168129080
ENSMUSG00000034101	chr2-84007835-84009694
ENSMUSG00000053333	chr1-86441325-86443276
ENSMUSG00000037152	chr3-51778260-51779804
ENSMUSG00000041879	chr1-135545896-135546673
ENSMUSG00000006494	chr2-71244580-71246615
ENSMUSG00000039037	chr3-152576690-152579299
ENSMUSG00000026820	chr2-32566396-32567052
ENSMUSG00000026571	chr1-165236117-165237989
ENSMUSG00000028134	chr3-119948966-119951045
ENSMUSG00000038085	chr2-155774926-155776457
ENSMUSG00000026088	chr1-38428656-38429924
ENSMUSG00000026966	chr2-25580615-25583426
ENSMUSG00000041966	chr2-71120597-71121471
ENSMUSG00000051413	chr2-153240658-153242087
ENSMUSG00000064289	chr2-61344268-61345841
ENSMUSG00000027259	chr2-121413029-121414677
ENSMUSG00000038473	chr1-170401686-170403219
ENSMUSG00000026452	chr1-134454859-134456045
ENSMUSG00000027018	chr2-71054261-71056434
ENSMUSG00000004110	chr1-155166745-155168698
ENSMUSG00000026925	chr2-26300055-26301146
ENSMUSG00000026803	chr2-29357585-29359768
ENSMUSG00000072258	chr1-182982499-182983945
ENSMUSG00000099969	chr1-153423988-153426266
ENSMUSG00000035268	chr2-163450452-163451798
ENSMUSG00000040007	chr2-119046219-119047606
ENSMUSG00000027634	chr2-156927482-156928320
ENSMUSG00000060257	chr2-152080493-152082836
ENSMUSG00000026411	chr1-135554681-135556308
ENSMUSG00000027808	chr3-58122256-58123338
ENSMUSG00000034278	chr2-118779059-118780718
ENSMUSG00000040687	chr2-91243097-91243969
ENSMUSG00000049044	chr2-72009552-72010658
ENSMUSG00000060985	chr1-156420545-156421707
ENSMUSG00000000001	chr3-108401434-108402421
ENSMUSG00000038576	chr1-182837841-182838689
ENSMUSG00000026914	chr2-61473443-61475039
ENSMUSG00000026568	chr1-165280806-165283026
ENSMUSG00000027634	chr2-157043376-157044164
ENSMUSG00000027447	chr2-148387728-148388944
ENSMUSG00000037885	chr2-129580401-129581110
ENSMUSG00000028140	chr3-94477437-94479332
ENSMUSG00000015750	chr3-96146961-96148560
ENSMUSG00000041977	chr3-87089675-87090575
ENSMUSG00000000826	chr2-180786698-180788749
ENSMUSG00000026110	chr1-37628393-37629367
ENSMUSG00000068742	chr2-92616194-92618754
ENSMUSG00000026158	chr1-23826533-23827639
ENSMUSG00000042699	chr1-153307949-153309689
ENSMUSG00000027193	chr2-94245130-94245987
ENSMUSG00000027423	chr2-144164935-144166323
ENSMUSG00000027236	chr2-122027827-122029453
ENSMUSG00000028096	chr3-97157603-97159541
ENSMUSG00000075028	chr2-93227617-93228994
ENSMUSG00000026107	chr1-51266957-51268381
ENSMUSG00000042662	chr2-153185690-153187006
ENSMUSG00000055436	chr3-158076625-158078615
ENSMUSG00000027222	chr2-92544105-92545533
ENSMUSG00000075270	chr2-76070214-76071293
ENSMUSG00000028069	chr3-88181223-88181859
ENSMUSG00000025917	chr1-9627207-9628224
ENSMUSG00000036949	chr2-14846667-14847598
ENSMUSG00000035168	chr2-59530719-59531503
ENSMUSG00000013465	chr2-25167645-25168802
ENSMUSG00000034278	chr2-118676661-118678213
ENSMUSG00000039725	chr2-164988939-164990231
ENSMUSG00000027291	chr2-119841843-119842916
ENSMUSG00000006299	chr1-74341823-74342712
ENSMUSG00000036833	chr2-25228332-25229035
ENSMUSG00000056476	chr3-58576241-58577464
ENSMUSG00000026849	chr2-30594396-30596125
ENSMUSG00000074807	chr2-129183372-129184414
ENSMUSG00000073616	chr1-92520722-92522105
ENSMUSG00000039630	chr1-178527244-178531137
ENSMUSG00000019230	chr1-138847842-138849253
ENSMUSG00000084892	chr2-30363805-30365301
ENSMUSG00000027164	chr2-101295053-101297150
ENSMUSG00000027612	chr2-155817823-155820150
ENSMUSG00000026048	chr1-43753978-43755470
ENSMUSG00000074238	chr3-127161044-127163000
ENSMUSG00000027016	chr2-77840604-77842442
ENSMUSG00000026965	chr2-24761699-24763629
ENSMUSG00000026933	chr2-26363625-26366941
ENSMUSG00000042046	chr1-132198538-132199753
ENSMUSG00000068040	chr2-153483233-153484614
ENSMUSG00000026798	chr2-29235597-29236219
ENSMUSG00000026879	chr2-35271573-35272428
ENSMUSG00000027176	chr2-104205493-104206105
ENSMUSG00000027650	chr2-157736916-157737836
ENSMUSG00000027428	chr2-144410062-144411663
ENSMUSG00000033124	chr1-75392732-75394214
ENSMUSG00000014980	chr1-152004428-152005519
ENSMUSG00000027296	chr2-119476629-119478595
ENSMUSG00000029419	chr2-25254916-25256144
ENSMUSG00000058388	chr3-103392418-103394503
ENSMUSG00000000794	chr3-89784351-89786110
ENSMUSG00000025962	chr1-64066397-64067430
ENSMUSG00000053963	chr1-180462078-180463005
ENSMUSG00000046688	chr3-127106524-127107735
ENSMUSG00000035772	chr2-28334671-28336141
ENSMUSG00000003660	chr2-127521012-127522545
ENSMUSG00000039037	chr3-152841122-152842366
ENSMUSG00000041889	chr1-134987109-134988282
ENSMUSG00000042410	chr2-75703343-75705556
ENSMUSG00000085438	chr2-119799138-119801380
ENSMUSG00000027628	chr2-156704466-156706214
ENSMUSG00000037111	chr3-51708458-51709623
ENSMUSG00000058318	chr2-91921127-91923318
ENSMUSG00000047459	chr2-155517536-155518748
ENSMUSG00000027263	chr2-120628459-120629871
ENSMUSG00000060671	chr3-89393437-89395183
ENSMUSG00000017667	chr2-165325652-165327734
ENSMUSG00000042604	chr2-107304241-107306541
ENSMUSG00000027957	chr3-116080036-116081193
ENSMUSG00000070738	chr1-88261898-88263125
ENSMUSG00000025764	chr3-41563148-41566307
ENSMUSG00000041889	chr1-135429820-135431057
ENSMUSG00000026439	chr1-132851372-132852632
ENSMUSG00000059316	chr2-30118992-30120234
ENSMUSG00000026857	chr2-30966770-30968497
ENSMUSG00000026824	chr2-55692630-55693940
ENSMUSG00000026627	chr1-191396042-191397969
ENSMUSG00000016344	chr2-180568779-180570499
ENSMUSG00000039804	chr2-164890710-164891783
ENSMUSG00000002550	chr2-32428166-32429113
ENSMUSG00000046020	chr2-153047851-153048573
ENSMUSG00000038605	chr2-180892524-180895114
ENSMUSG00000090077	chr2-181133821-181135751
ENSMUSG00000044337	chr1-90282998-90285714
ENSMUSG00000025939	chr1-16586078-16588056
ENSMUSG00000015087	chr2-25278932-25279729
ENSMUSG00000003418	chr2-13543856-13545213
ENSMUSG00000038550	chr3-95997233-95997953
ENSMUSG00000027217	chr2-92903947-92905106
ENSMUSG00000026111	chr1-37742219-37743806
ENSMUSG00000051373	chr2-32063635-32066456
ENSMUSG00000057133	chr2-160730500-160732317
ENSMUSG00000026113	chr1-37662075-37663086
ENSMUSG00000057335	chr1-176939759-176940789
ENSMUSG00000017858	chr2-163202737-163205586
ENSMUSG00000027882	chr3-108721330-108723051
ENSMUSG00000054766	chr2-30265299-30266900
ENSMUSG00000074994	chr2-104849036-104850251
ENSMUSG00000053870	chr3-154824548-154826959
ENSMUSG00000085436	chr2-164878479-164880648
ENSMUSG00000026516	chr1-180510243-180511087
ENSMUSG00000026309	chr1-91062155-91063550
ENSMUSG00000038712	chr3-95110629-95111648
ENSMUSG00000059588	chr2-84689706-84691453
ENSMUSG00000026019	chr1-60625570-60626938
ENSMUSG00000027332	chr2-119188060-119190049
ENSMUSG00000052865	chr2-65441047-65442413
ENSMUSG00000050373	chr2-164765767-164766224
ENSMUSG00000085102	chr3-108590560-108592504
ENSMUSG00000073676	chr1-54896191-54897943
ENSMUSG00000001419	chr3-87999229-88001063
ENSMUSG00000026127	chr1-34096843-34098083
ENSMUSG00000027628	chr2-156519373-156520178
ENSMUSG00000068747	chr3-108307403-108308251
ENSMUSG00000028019	chr3-80697122-80698496
ENSMUSG00000059842	chr2-154210937-154212766
ENSMUSG00000087679	chr2-26156166-26157269
ENSMUSG00000026926	chr2-26300055-26301146
ENSMUSG00000025762	chr3-41194129-41195981
ENSMUSG00000008730	chr3-103780040-103781052
ENSMUSG00000074627	chr2-156731495-156732745
ENSMUSG00000026648	chr2-3474251-3475744
ENSMUSG00000037843	chr2-157366748-157368438
ENSMUSG00000087115	chr2-144052109-144053198
ENSMUSG00000027939	chr3-90097571-90098913
ENSMUSG00000042581	chr1-128832183-128833377
ENSMUSG00000039483	chr2-31066700-31069583
ENSMUSG00000050229	chr1-172025731-172028032
ENSMUSG00000027375	chr2-127453056-127454742
ENSMUSG00000005625	chr3-94492485-94495005
ENSMUSG00000109780	chr2-160740592-160742574
ENSMUSG00000041220	chr3-129536007-129536689
ENSMUSG00000042745	chr2-152143094-152144303
ENSMUSG00000085845	chr2-77757923-77759574
ENSMUSG00000084892	chr2-30251505-30253239
ENSMUSG00000050967	chr1-39988692-39990521
ENSMUSG00000026427	chr1-131195622-131196869
ENSMUSG00000025816	chr2-5844412-5845780
ENSMUSG00000102558	chr1-156056952-156058131
ENSMUSG00000027601	chr3-19693773-19695199
ENSMUSG00000062590	chr1-85927872-85929238
ENSMUSG00000086638	chr2-156664144-156666924
ENSMUSG00000025817	chr2-5370514-5371798
ENSMUSG00000074890	chr2-120608643-120609971
ENSMUSG00000028053	chr3-88772402-88772889
ENSMUSG00000037111	chr3-51868340-51870750
ENSMUSG00000026856	chr2-30357409-30359638
ENSMUSG00000026663	chr1-170554403-170555712
ENSMUSG00000026516	chr1-181393317-181394356
ENSMUSG00000056941	chr2-153478480-153479261
ENSMUSG00000041977	chr3-87246768-87247829
ENSMUSG00000038642	chr3-95818003-95820390
ENSMUSG00000027341	chr2-131748216-131749502
