ENSMUSG00000059588	chr2-84007835-84009694
ENSMUSG00000010290	chr1-43501658-43502330
ENSMUSG00000075318	chr2-65690033-65691182
ENSMUSG00000026347	chr1-127424389-127425513
ENSMUSG00000072258	chr1-183193665-183195351
ENSMUSG00000026014	chr1-60381280-60382588
ENSMUSG00000027374	chr2-126932283-126934421
ENSMUSG00000015961	chr1-177257084-177259196
ENSMUSG00000026470	chr1-155048882-155049504
ENSMUSG00000044627	chr2-31844737-31847001
ENSMUSG00000026187	chr1-72535712-72537588
ENSMUSG00000027395	chr2-129359680-129361863
ENSMUSG00000035109	chr2-125782148-125783336
ENSMUSG00000027254	chr2-121587980-121588975
ENSMUSG00000027778	chr3-68528946-68529694
ENSMUSG00000026131	chr1-34093816-34095010
ENSMUSG00000039286	chr3-27872584-27874103
ENSMUSG00000027346	chr2-132134395-132136564
ENSMUSG00000045822	chr2-165042803-165044138
ENSMUSG00000027397	chr2-129408119-129409133
ENSMUSG00000040843	chr1-165091253-165092504
ENSMUSG00000005804	chr2-122825052-122827027
ENSMUSG00000026017	chr1-59762318-59764239
ENSMUSG00000067787	chr2-157750602-157752875
ENSMUSG00000026240	chr1-86669403-86671162
ENSMUSG00000039483	chr2-30341893-30345122
ENSMUSG00000027678	chr2-166206063-166207837
ENSMUSG00000027618	chr2-155955860-155957145
ENSMUSG00000099924	chr1-51198989-51200241
ENSMUSG00000102930	chr1-37121924-37123538
ENSMUSG00000039449	chr2-4221492-4222841
ENSMUSG00000038848	chr2-180455779-180457124
ENSMUSG00000105137	chr3-100751133-100751906
ENSMUSG00000026514	chr1-180941828-180943646
ENSMUSG00000015750	chr3-95624316-95625802
ENSMUSG00000026864	chr2-34545744-34546966
ENSMUSG00000060424	chr1-43142793-43143812
ENSMUSG00000005506	chr2-91181755-91184207
ENSMUSG00000027422	chr2-143623538-143624663
ENSMUSG00000027797	chr3-55429961-55431855
ENSMUSG00000085754	chr3-103715862-103718146
ENSMUSG00000026499	chr1-180849878-180851604
ENSMUSG00000048997	chr3-108388776-108389852
ENSMUSG00000038205	chr3-97184912-97185741
ENSMUSG00000118506	chr3-89948619-89949479
ENSMUSG00000038831	chr2-33401968-33402904
ENSMUSG00000039887	chr3-121425897-121428002
ENSMUSG00000037259	chr2-144372964-144373676
ENSMUSG00000027782	chr3-68742708-68744810
ENSMUSG00000060679	chr1-42684102-42685496
ENSMUSG00000038174	chr1-58504007-58505503
ENSMUSG00000009563	chr2-32362684-32363772
ENSMUSG00000005881	chr2-156311403-156313157
ENSMUSG00000073702	chr1-39348694-39349944
ENSMUSG00000098912	chr3-88440483-88441362
ENSMUSG00000026065	chr1-40680144-40682442
ENSMUSG00000027253	chr2-91278367-91279571
ENSMUSG00000047539	chr1-181893483-181894691
ENSMUSG00000084892	chr2-30524918-30526364
ENSMUSG00000039463	chr2-167062333-167063705
ENSMUSG00000034220	chr1-93063365-93065605
ENSMUSG00000038740	chr2-33440607-33441395
ENSMUSG00000039205	chr2-32403264-32405333
ENSMUSG00000027777	chr3-67582208-67583448
ENSMUSG00000100666	chr3-58253551-58254606
ENSMUSG00000026688	chr1-167636493-167637483
ENSMUSG00000001016	chr3-90083907-90085972
ENSMUSG00000015745	chr3-96277228-96278919
ENSMUSG00000052865	chr2-65565544-65567897
ENSMUSG00000026792	chr2-33154531-33155352
ENSMUSG00000075538	chr2-6685596-6688696
ENSMUSG00000053963	chr1-180249630-180250572
ENSMUSG00000005804	chr2-122117578-122118997
ENSMUSG00000057329	chr1-106301193-106305177
ENSMUSG00000027829	chr3-65488535-65489880
ENSMUSG00000033400	chr3-116512693-116514040
ENSMUSG00000074627	chr2-157506323-157507582
ENSMUSG00000026959	chr2-24934094-24936067
ENSMUSG00000016257	chr2-174673343-174674880
ENSMUSG00000054312	chr3-95295496-95296775
ENSMUSG00000017667	chr2-165528926-165530064
ENSMUSG00000052533	chr2-30594396-30596125
ENSMUSG00000042814	chr2-152686245-152687710
ENSMUSG00000028133	chr3-121250047-121251598
ENSMUSG00000027574	chr2-180353097-180354135
ENSMUSG00000053965	chr3-122295590-122295821
ENSMUSG00000027810	chr3-58524975-58526604
ENSMUSG00000026925	chr2-26436865-26437863
ENSMUSG00000047824	chr3-89613438-89614522
ENSMUSG00000053552	chr2-130039605-130040963
ENSMUSG00000050808	chr2-110475826-110477661
ENSMUSG00000037652	chr3-31327658-31329236
ENSMUSG00000025968	chr1-62964075-62964824
ENSMUSG00000038936	chr1-179709049-179710054
ENSMUSG00000003135	chr1-39978648-39981006
ENSMUSG00000085315	chr2-52176239-52177740
ENSMUSG00000039286	chr3-27764339-27766673
ENSMUSG00000026116	chr1-37287529-37289247
ENSMUSG00000026791	chr2-32784023-32785482
ENSMUSG00000104597	chr3-157954765-157956415
ENSMUSG00000027646	chr2-157565611-157567063
ENSMUSG00000028085	chr3-85676565-85678040
ENSMUSG00000026851	chr2-30435538-30436401
ENSMUSG00000039849	chr2-164496792-164498138
ENSMUSG00000027220	chr2-92787840-92788650
ENSMUSG00000026036	chr1-58287986-58288649
ENSMUSG00000036155	chr1-127622084-127623452
ENSMUSG00000027220	chr2-93198598-93200115
ENSMUSG00000027303	chr2-130562789-130565313
ENSMUSG00000005802	chr2-122374822-122376475
ENSMUSG00000026999	chr2-80446005-80448787
ENSMUSG00000085071	chr2-139362130-139363402
ENSMUSG00000016356	chr2-181075105-181076321
ENSMUSG00000038831	chr2-33164451-33166452
ENSMUSG00000016194	chr1-193003668-193004890
ENSMUSG00000001416	chr3-88606980-88608566
ENSMUSG00000054766	chr2-29451120-29451877
ENSMUSG00000027488	chr2-154537453-154540300
ENSMUSG00000001855	chr2-32182674-32183624
ENSMUSG00000036093	chr2-51972125-51973797
ENSMUSG00000027242	chr2-121620411-121622170
ENSMUSG00000027305	chr2-119743844-119745548
ENSMUSG00000098051	chr2-180103123-180105795
ENSMUSG00000026849	chr2-30471870-30472249
ENSMUSG00000036504	chr2-24995061-24996258
ENSMUSG00000001767	chr2-145439380-145441203
ENSMUSG00000028194	chr3-145937390-145938867
ENSMUSG00000056050	chr1-183084255-183085304
ENSMUSG00000054770	chr1-58209824-58211343
ENSMUSG00000036160	chr2-26300055-26301146
ENSMUSG00000039157	chr2-32816596-32818183
ENSMUSG00000001674	chr1-121180036-121181027
ENSMUSG00000027323	chr2-118995049-118997134
ENSMUSG00000045174	chr1-34300391-34301670
ENSMUSG00000062908	chr3-153724294-153725676
ENSMUSG00000075419	chr2-29975785-29977889
ENSMUSG00000042737	chr3-89546831-89548224
ENSMUSG00000038085	chr2-155872417-155874507
ENSMUSG00000027475	chr2-152804359-152805779
ENSMUSG00000041926	chr1-135385152-135385722
ENSMUSG00000027303	chr2-129908484-129909757
ENSMUSG00000026887	chr2-35928047-35928780
ENSMUSG00000026970	chr2-60962015-60964124
ENSMUSG00000035268	chr2-163837313-163838859
ENSMUSG00000037740	chr2-130838840-130841338
ENSMUSG00000105137	chr3-100161799-100163130
ENSMUSG00000042854	chr2-166142441-166143548
ENSMUSG00000001768	chr2-145934155-145935284
ENSMUSG00000027244	chr2-91904560-91905719
ENSMUSG00000033377	chr3-117044143-117045290
ENSMUSG00000027500	chr3-8850272-8851280
ENSMUSG00000026353	chr1-128015232-128016500
ENSMUSG00000062590	chr1-86154168-86155344
ENSMUSG00000087519	chr2-120871305-120872725
ENSMUSG00000006304	chr1-73931905-73933560
ENSMUSG00000002455	chr2-181385809-181386520
ENSMUSG00000000561	chr3-105958522-105960178
ENSMUSG00000042215	chr1-33906971-33908666
ENSMUSG00000086453	chr2-164765767-164766224
ENSMUSG00000030768	chr1-182813357-182814433
ENSMUSG00000097365	chr3-9003703-9005107
ENSMUSG00000027808	chr3-58785719-58786529
ENSMUSG00000015943	chr3-95957272-95958056
ENSMUSG00000104245	chr1-187282530-187283273
ENSMUSG00000027330	chr2-130663848-130664936
ENSMUSG00000059361	chr2-152410905-152411595
ENSMUSG00000026078	chr1-39445971-39446845
ENSMUSG00000026436	chr1-132066844-132068337
ENSMUSG00000026797	chr2-33130011-33132212
ENSMUSG00000050896	chr2-84689706-84691453
ENSMUSG00000068749	chr3-108083961-108086825
ENSMUSG00000026833	chr2-28289371-28290771
ENSMUSG00000092201	chr2-113848008-113849824
ENSMUSG00000026489	chr1-179958821-179960683
ENSMUSG00000005102	chr2-118262480-118264005
ENSMUSG00000010538	chr3-88406988-88407651
ENSMUSG00000103649	chr1-180777387-180778760
ENSMUSG00000015087	chr2-25097760-25099418
ENSMUSG00000026923	chr2-26525134-26527357
ENSMUSG00000035399	chr2-163658093-163659368
ENSMUSG00000037395	chr1-192060826-192062485
ENSMUSG00000002103	chr2-91443756-91445269
ENSMUSG00000074582	chr2-166726911-166728822
ENSMUSG00000035000	chr2-62046260-62048428
ENSMUSG00000075467	chr2-26020922-26022334
ENSMUSG00000026109	chr1-51380078-51380886
ENSMUSG00000026933	chr2-26300055-26301146
ENSMUSG00000027296	chr2-119322299-119323090
ENSMUSG00000044627	chr2-32169223-32170330
ENSMUSG00000078919	chr2-167979437-167981829
ENSMUSG00000027792	chr3-73409337-73410859
ENSMUSG00000086453	chr2-164856354-164858301
ENSMUSG00000026283	chr1-94008146-94009410
ENSMUSG00000049097	chr3-96557187-96558481
ENSMUSG00000058740	chr2-25843814-25844719
ENSMUSG00000068966	chr2-32881657-32882994
ENSMUSG00000006476	chr2-24806955-24808039
ENSMUSG00000045968	chr1-153678241-153680192
ENSMUSG00000048234	chr1-39576208-39577872
ENSMUSG00000100252	chr3-17846974-17848899
ENSMUSG00000040896	chr3-105077555-105078934
ENSMUSG00000026854	chr2-31197734-31199212
ENSMUSG00000026470	chr1-154702251-154703633
ENSMUSG00000046062	chr1-133387691-133388470
ENSMUSG00000027030	chr2-68416806-68417808
ENSMUSG00000015522	chr3-95193876-95195318
ENSMUSG00000026885	chr2-35660923-35663668
ENSMUSG00000028017	chr3-129617443-129618599
ENSMUSG00000087260	chr3-107680649-107681738
ENSMUSG00000026223	chr1-85933370-85934413
ENSMUSG00000036067	chr2-26525134-26527357
ENSMUSG00000005506	chr2-91196287-91197343
ENSMUSG00000002718	chr2-166544424-166545447
ENSMUSG00000039988	chr3-158119631-158123588
ENSMUSG00000026207	chr1-75244242-75246805
ENSMUSG00000087131	chr1-38855741-38856749
ENSMUSG00000079056	chr2-126932283-126934421
ENSMUSG00000028126	chr3-95104906-95107232
ENSMUSG00000027963	chr3-116015041-116017182
ENSMUSG00000028070	chr3-88161954-88163044
ENSMUSG00000040479	chr2-91749734-91751333
ENSMUSG00000001419	chr3-87929739-87930934
ENSMUSG00000040843	chr1-165035417-165037472
ENSMUSG00000027333	chr2-131094714-131095623
ENSMUSG00000058248	chr1-192367949-192368803
ENSMUSG00000026457	chr1-133886385-133887942
ENSMUSG00000027297	chr2-119838221-119839244
ENSMUSG00000028099	chr3-96240288-96241269
ENSMUSG00000042572	chr3-89244169-89246900
ENSMUSG00000085201	chr2-38366810-38368210
ENSMUSG00000015522	chr3-95493722-95495347
ENSMUSG00000027652	chr2-158379358-158380182
ENSMUSG00000078784	chr3-14533335-14534825
ENSMUSG00000074607	chr2-162942693-162944367
ENSMUSG00000027895	chr3-107505485-107506680
ENSMUSG00000027316	chr2-131174550-131175218
ENSMUSG00000027104	chr2-73566050-73567487
ENSMUSG00000042572	chr3-89458564-89460000
ENSMUSG00000070372	chr3-104294804-104296296
ENSMUSG00000026409	chr1-130575857-130577231
ENSMUSG00000051817	chr2-152226240-152227603
ENSMUSG00000026834	chr2-58661728-58663007
ENSMUSG00000053483	chr1-170632110-170633125
ENSMUSG00000032802	chr2-152331814-152333126
ENSMUSG00000027411	chr2-130629257-130630341
ENSMUSG00000026830	chr2-57900119-57901220
ENSMUSG00000032997	chr1-75191293-75192819
ENSMUSG00000026701	chr1-160905769-160907510
ENSMUSG00000028005	chr3-82072726-82075024
ENSMUSG00000026932	chr2-26388433-26389959
ENSMUSG00000040896	chr3-105835159-105836470
ENSMUSG00000017009	chr2-164388881-164390199
ENSMUSG00000015749	chr3-96277228-96278919
ENSMUSG00000027953	chr3-89213503-89216319
ENSMUSG00000049401	chr2-179836885-179838083
ENSMUSG00000074656	chr2-154630049-154631158
ENSMUSG00000028107	chr3-96146961-96148560
ENSMUSG00000026836	chr2-58388375-58389555
ENSMUSG00000026203	chr1-74824522-74825414
ENSMUSG00000039678	chr2-30205239-30206577
ENSMUSG00000034220	chr1-92517849-92519562
ENSMUSG00000014873	chr2-26407890-26409658
ENSMUSG00000006301	chr1-74331923-74333423
ENSMUSG00000034432	chr1-90840096-90840716
ENSMUSG00000039686	chr2-30357409-30359638
ENSMUSG00000027422	chr2-143545193-143548300
ENSMUSG00000068290	chr2-130597141-130598133
ENSMUSG00000026470	chr1-154565778-154567115
ENSMUSG00000097167	chr3-95005305-95008408
ENSMUSG00000102014	chr1-127676037-127678580
ENSMUSG00000027589	chr2-181130186-181130729
ENSMUSG00000001415	chr3-87946603-87948813
ENSMUSG00000085704	chr2-179811699-179814279
ENSMUSG00000040389	chr3-108762455-108763530
ENSMUSG00000001419	chr3-87905835-87907813
ENSMUSG00000026174	chr1-74331923-74333423
ENSMUSG00000089762	chr2-30251505-30253239
ENSMUSG00000026113	chr1-37338926-37339561
ENSMUSG00000068798	chr3-105520542-105521996
ENSMUSG00000105245	chr3-97521643-97523319
ENSMUSG00000085436	chr2-164804374-164805866
ENSMUSG00000026753	chr2-38770724-38771849
ENSMUSG00000027896	chr3-107186772-107189402
ENSMUSG00000007097	chr1-172528574-172529177
ENSMUSG00000042766	chr3-88716455-88717608
ENSMUSG00000069020	chr2-30118992-30120234
ENSMUSG00000042572	chr3-89421167-89421934
ENSMUSG00000026618	chr1-184731314-184733584
ENSMUSG00000028039	chr3-89417938-89419302
ENSMUSG00000026614	chr1-185209530-185210560
ENSMUSG00000068394	chr2-125858281-125859583
ENSMUSG00000026676	chr2-4864053-4865994
ENSMUSG00000027009	chr2-78868334-78870183
ENSMUSG00000027359	chr2-126734703-126736076
ENSMUSG00000026643	chr2-3228290-3229544
ENSMUSG00000032680	chr2-151970293-151971376
ENSMUSG00000027637	chr2-157049522-157050452
ENSMUSG00000025762	chr3-41376789-41378720
ENSMUSG00000055567	chr1-66410014-66411060
ENSMUSG00000046229	chr2-156089582-156091234
ENSMUSG00000053931	chr3-120729126-120731827
ENSMUSG00000028020	chr3-81148817-81150554
ENSMUSG00000015092	chr2-25706226-25707514
ENSMUSG00000026854	chr2-30400728-30401883
ENSMUSG00000015087	chr2-25557179-25558592
ENSMUSG00000040710	chr1-95313301-95314963
ENSMUSG00000056306	chr3-55226289-55227654
ENSMUSG00000041921	chr2-71580625-71582395
ENSMUSG00000027610	chr2-155356777-155358292
ENSMUSG00000085102	chr3-108553830-108555262
ENSMUSG00000003418	chr2-14295150-14295870
ENSMUSG00000027950	chr3-89519542-89521411
ENSMUSG00000027488	chr2-154552074-154553078
ENSMUSG00000027030	chr2-68034087-68036109
ENSMUSG00000041757	chr1-132659214-132660877
ENSMUSG00000008333	chr2-142548528-142549387
ENSMUSG00000026688	chr1-167660302-167661551
ENSMUSG00000000305	chr2-179441843-179444291
ENSMUSG00000060671	chr3-89747025-89748232
ENSMUSG00000034088	chr1-93080822-93081463
ENSMUSG00000027427	chr2-144478958-144480341
ENSMUSG00000027624	chr2-156597825-156598792
ENSMUSG00000015714	chr3-95104906-95107232
ENSMUSG00000002458	chr2-181598471-181599515
ENSMUSG00000070880	chr2-70474747-70477217
ENSMUSG00000000001	chr3-107578524-107580098
ENSMUSG00000047459	chr2-154612895-154614346
ENSMUSG00000010453	chr1-36708887-36710442
ENSMUSG00000073664	chr1-59987309-59988352
ENSMUSG00000046404	chr1-131085752-131087204
ENSMUSG00000053192	chr3-95024396-95025614
ENSMUSG00000005102	chr2-118203064-118204405
ENSMUSG00000048058	chr2-102038149-102039604
ENSMUSG00000026457	chr1-134635730-134637170
ENSMUSG00000053702	chr2-17413646-17414685
ENSMUSG00000003662	chr2-127518033-127518821
ENSMUSG00000056708	chr1-154565778-154567115
ENSMUSG00000074627	chr2-156731495-156732745
ENSMUSG00000004032	chr3-107868796-107869839
ENSMUSG00000084946	chr2-71120597-71121471
ENSMUSG00000005501	chr1-87509007-87511184
ENSMUSG00000010609	chr1-180549440-180550310
ENSMUSG00000027306	chr2-119720535-119721868
ENSMUSG00000048234	chr1-39535220-39536606
ENSMUSG00000058248	chr1-192266181-192267615
ENSMUSG00000074918	chr2-118662769-118664861
ENSMUSG00000051149	chr2-168117066-168118878
ENSMUSG00000027937	chr3-90372679-90374545
ENSMUSG00000034432	chr1-90486157-90487203
ENSMUSG00000038605	chr2-181658604-181660184
ENSMUSG00000059540	chr2-180925119-180925586
ENSMUSG00000058897	chr3-129830476-129831892
ENSMUSG00000026887	chr2-35673161-35674074
ENSMUSG00000014873	chr2-26359747-26361254
ENSMUSG00000026155	chr1-24226065-24227560
ENSMUSG00000040151	chr3-144569011-144571130
ENSMUSG00000027952	chr3-88949576-88951360
ENSMUSG00000060568	chr1-167249084-167249811
ENSMUSG00000017969	chr2-166642261-166643241
ENSMUSG00000001415	chr3-88199904-88201319
ENSMUSG00000027160	chr2-109673432-109674454
ENSMUSG00000001418	chr3-88590236-88592606
ENSMUSG00000017667	chr2-165485781-165487763
ENSMUSG00000028360	chr3-153276556-153279000
ENSMUSG00000037902	chr2-129592368-129595078
ENSMUSG00000087301	chr2-66123798-66125581
ENSMUSG00000042229	chr1-134513152-134514499
ENSMUSG00000040865	chr1-63255282-63257107
ENSMUSG00000068922	chr3-89089719-89091644
ENSMUSG00000061689	chr2-156143394-156145087
ENSMUSG00000017740	chr2-165233245-165235374
ENSMUSG00000026664	chr2-4651300-4652447
ENSMUSG00000028141	chr3-94648689-94650872
ENSMUSG00000027238	chr2-121448301-121450249
ENSMUSG00000037408	chr1-36511411-36513135
ENSMUSG00000026452	chr1-134908711-134910348
ENSMUSG00000026430	chr1-130715275-130717945
ENSMUSG00000026439	chr1-132891936-132892651
ENSMUSG00000087549	chr2-31875796-31877042
ENSMUSG00000050967	chr1-39251356-39252229
ENSMUSG00000034848	chr2-66439502-66441296
ENSMUSG00000045515	chr1-42914696-42915687
ENSMUSG00000038975	chr3-153416206-153417600
ENSMUSG00000074797	chr2-130585812-130586485
ENSMUSG00000026111	chr1-37077107-37078849
ENSMUSG00000101840	chr1-74802971-74803877
ENSMUSG00000074513	chr3-84233698-84234783
ENSMUSG00000068922	chr3-89226982-89228622
ENSMUSG00000074575	chr2-168588439-168590684
ENSMUSG00000002718	chr2-166653384-166654068
ENSMUSG00000079037	chr2-132144036-132146092
ENSMUSG00000015961	chr1-177517013-177519567
ENSMUSG00000057914	chr2-14995438-14998548
ENSMUSG00000073656	chr1-66388505-66389644
ENSMUSG00000026926	chr2-26525134-26527357
ENSMUSG00000037152	chr3-51097277-51098028
ENSMUSG00000027489	chr2-154568821-154570386
ENSMUSG00000050315	chr3-123296259-123298978
ENSMUSG00000040843	chr1-164743510-164745656
ENSMUSG00000005779	chr3-94465388-94466465
ENSMUSG00000037771	chr2-158641695-158643156
ENSMUSG00000027782	chr3-68602674-68603966
ENSMUSG00000039318	chr1-185209530-185210560
ENSMUSG00000017307	chr2-164765767-164766224
ENSMUSG00000039128	chr2-5429611-5430474
ENSMUSG00000055322	chr1-74121701-74122793
ENSMUSG00000037503	chr1-34849507-34850938
ENSMUSG00000034278	chr2-119299800-119301575
ENSMUSG00000087056	chr2-124490125-124491038
ENSMUSG00000037307	chr2-143450570-143452596
ENSMUSG00000027950	chr3-89269598-89271283
ENSMUSG00000027247	chr2-91682755-91684261
ENSMUSG00000026966	chr2-25286298-25287806
ENSMUSG00000087679	chr2-26359747-26361254
ENSMUSG00000026496	chr1-180506949-180507945
ENSMUSG00000026496	chr1-179961186-179962073
ENSMUSG00000027642	chr2-157456915-157458239
ENSMUSG00000080727	chr3-96001012-96001987
ENSMUSG00000027079	chr2-84889943-84890372
ENSMUSG00000067336	chr1-59912406-59914188
ENSMUSG00000026617	chr1-185438895-185439655
ENSMUSG00000026614	chr1-185149770-185151966
ENSMUSG00000027858	chr3-102691440-102692559
ENSMUSG00000027163	chr2-102038149-102039604
ENSMUSG00000027210	chr2-115769319-115770557
ENSMUSG00000014601	chr3-107578524-107580098
ENSMUSG00000013465	chr2-24949195-24950580
ENSMUSG00000013275	chr1-131431582-131432468
ENSMUSG00000026388	chr1-119912686-119913721
ENSMUSG00000033569	chr1-25828143-25830928
ENSMUSG00000032966	chr2-150959120-150960500
ENSMUSG00000027865	chr3-100161799-100163130
ENSMUSG00000036160	chr2-26398253-26400317
ENSMUSG00000038848	chr2-180677839-180679411
ENSMUSG00000028099	chr3-96435347-96436537
ENSMUSG00000027628	chr2-156563052-156564605
ENSMUSG00000026349	chr1-127246013-127247043
ENSMUSG00000028047	chr3-88803565-88806019
ENSMUSG00000026478	chr1-153266758-153267590
ENSMUSG00000038116	chr2-155591804-155593247
ENSMUSG00000027968	chr3-127133980-127135652
ENSMUSG00000038331	chr1-56900063-56901167
ENSMUSG00000085704	chr2-179916741-179917767
ENSMUSG00000005674	chr1-170650990-170651568
ENSMUSG00000027304	chr2-119208016-119209508
ENSMUSG00000102930	chr1-37287529-37289247
ENSMUSG00000026553	chr1-172195666-172198135
ENSMUSG00000090100	chr2-120608643-120609971
ENSMUSG00000087086	chr2-15048859-15049804
ENSMUSG00000048039	chr3-87555587-87556875
ENSMUSG00000028354	chr1-173879468-173881650
ENSMUSG00000026565	chr1-165439777-165442339
ENSMUSG00000034154	chr2-119322299-119323090
ENSMUSG00000026201	chr1-74858081-74859030
ENSMUSG00000068130	chr2-150663147-150663828
ENSMUSG00000046836	chr1-183296404-183298409
ENSMUSG00000010175	chr1-189663157-189664203
ENSMUSG00000000339	chr3-116507272-116508676
ENSMUSG00000027353	chr2-132733372-132734591
ENSMUSG00000026819	chr2-32727068-32727897
ENSMUSG00000026565	chr1-166296451-166297414
ENSMUSG00000026853	chr2-30472818-30474583
ENSMUSG00000050043	chr2-84726786-84728072
ENSMUSG00000027951	chr3-89340413-89341366
ENSMUSG00000074340	chr3-105719741-105721702
ENSMUSG00000032841	chr2-102032667-102033582
ENSMUSG00000044033	chr2-76992446-76993541
ENSMUSG00000037143	chr2-145328543-145330786
ENSMUSG00000042111	chr1-34188776-34190588
ENSMUSG00000079045	chr1-189799704-189800868
ENSMUSG00000050229	chr1-172520575-172521871
ENSMUSG00000033124	chr1-75316704-75318285
ENSMUSG00000026131	chr1-33966097-33967706
ENSMUSG00000048495	chr1-57773925-57776073
ENSMUSG00000027428	chr2-144635808-144636523
ENSMUSG00000050122	chr1-37347278-37347954
ENSMUSG00000039463	chr2-167604680-167607523
ENSMUSG00000105659	chr3-104407193-104408094
ENSMUSG00000039983	chr2-118447834-118449187
ENSMUSG00000026193	chr1-72078754-72079804
ENSMUSG00000068922	chr3-88406988-88407651
ENSMUSG00000039145	chr2-5942037-5943411
ENSMUSG00000097745	chr3-152556559-152558121
ENSMUSG00000046722	chr3-95005305-95008408
ENSMUSG00000027575	chr2-180734537-180736103
ENSMUSG00000059842	chr2-154406700-154408514
ENSMUSG00000042745	chr2-152363461-152364142
ENSMUSG00000037771	chr2-158203944-158205040
ENSMUSG00000026917	chr2-27141722-27143044
ENSMUSG00000087625	chr3-32708136-32709422
ENSMUSG00000064302	chr1-118457037-118457958
ENSMUSG00000085830	chr2-25564788-25566227
ENSMUSG00000068798	chr3-105466249-105468128
ENSMUSG00000050947	chr3-108017276-108018834
ENSMUSG00000039501	chr2-166551693-166553167
ENSMUSG00000039354	chr1-72295434-72296436
ENSMUSG00000027353	chr2-132384265-132385809
ENSMUSG00000027642	chr2-157078103-157079979
ENSMUSG00000086994	chr2-29451120-29451877
ENSMUSG00000027375	chr2-127182499-127183571
ENSMUSG00000010609	chr1-179741278-179744716
ENSMUSG00000075419	chr2-30670201-30672112
ENSMUSG00000025782	chr2-10047603-10048984
ENSMUSG00000047030	chr2-167316356-167317443
ENSMUSG00000075040	chr2-91324379-91325385
ENSMUSG00000048388	chr2-84007835-84009694
ENSMUSG00000027551	chr2-168491339-168492608
ENSMUSG00000026923	chr2-26324566-26326318
ENSMUSG00000040339	chr3-108653717-108654956
ENSMUSG00000046229	chr2-155929054-155930735
ENSMUSG00000075040	chr2-91480284-91481407
ENSMUSG00000100394	chr1-152385877-152387135
ENSMUSG00000051223	chr1-57969274-57970744
ENSMUSG00000027327	chr2-130667328-130668190
ENSMUSG00000025935	chr1-13588947-13590390
ENSMUSG00000102302	chr1-164753360-164754310
ENSMUSG00000105753	chr3-105450681-105453292
ENSMUSG00000105552	chr3-89421167-89421934
ENSMUSG00000026192	chr1-71417809-71419221
ENSMUSG00000073676	chr1-55160855-55162353
ENSMUSG00000026799	chr2-29059860-29060890
ENSMUSG00000039849	chr2-164765767-164766224
ENSMUSG00000028057	chr3-88771632-88772193
ENSMUSG00000061024	chr1-9847524-9849115
ENSMUSG00000036104	chr1-128102261-128104060
ENSMUSG00000032902	chr3-104788442-104789578
ENSMUSG00000048997	chr3-107895300-107896741
ENSMUSG00000060671	chr3-90078876-90080676
ENSMUSG00000075376	chr2-37451665-37453231
ENSMUSG00000036907	chr1-120072775-120075252
ENSMUSG00000013593	chr1-170588087-170590263
ENSMUSG00000026356	chr1-128786714-128788610
ENSMUSG00000048486	chr2-162998322-162999499
ENSMUSG00000075538	chr2-7241209-7242898
ENSMUSG00000017929	chr2-167167363-167168428
ENSMUSG00000026207	chr1-74859411-74860147
ENSMUSG00000010609	chr1-180568322-180569970
ENSMUSG00000025933	chr1-21078615-21079886
ENSMUSG00000046688	chr3-127224266-127227004
ENSMUSG00000051344	chr1-65282681-65283365
ENSMUSG00000085397	chr2-32610617-32611125
ENSMUSG00000099969	chr1-152750197-152751327
ENSMUSG00000042390	chr3-89714379-89716371
ENSMUSG00000004032	chr3-107578524-107580098
ENSMUSG00000026421	chr1-135385152-135385722
ENSMUSG00000036766	chr1-84309904-84311133
ENSMUSG00000105811	chr3-143384160-143385013
ENSMUSG00000039117	chr2-179811699-179814279
ENSMUSG00000039660	chr2-30205239-30206577
ENSMUSG00000026626	chr1-191468908-191471102
ENSMUSG00000040713	chr1-165556411-165557287
ENSMUSG00000027374	chr2-127182499-127183571
ENSMUSG00000027523	chr2-174472341-174473646
ENSMUSG00000027167	chr2-105398087-105399992
ENSMUSG00000027427	chr2-144441095-144442390
ENSMUSG00000028051	chr3-89411209-89412491
ENSMUSG00000015750	chr3-96261751-96264136
ENSMUSG00000026150	chr1-82290034-82292059
ENSMUSG00000038374	chr3-96557187-96558481
ENSMUSG00000037395	chr1-191592015-191593243
ENSMUSG00000038855	chr1-180640465-180642153
ENSMUSG00000034220	chr1-93100290-93102657
ENSMUSG00000026869	chr2-35199747-35201667
ENSMUSG00000048814	chr1-38897184-38898431
ENSMUSG00000008730	chr3-103733748-103735503
ENSMUSG00000026260	chr1-92799431-92800460
ENSMUSG00000027881	chr3-108385997-108386757
ENSMUSG00000032902	chr3-104666480-104667818
ENSMUSG00000079037	chr2-132134395-132136564
ENSMUSG00000038619	chr3-95928794-95930500
ENSMUSG00000059013	chr2-32610617-32611125
ENSMUSG00000027651	chr2-157953746-157955053
ENSMUSG00000025314	chr2-90866266-90867076
ENSMUSG00000008604	chr3-88763776-88766184
ENSMUSG00000027584	chr2-181570879-181572556
ENSMUSG00000067787	chr2-157456915-157458239
ENSMUSG00000079502	chr2-28523593-28524199
ENSMUSG00000087473	chr2-103730173-103732113
ENSMUSG00000023330	chr2-125809042-125810403
ENSMUSG00000074682	chr2-152413548-152415400
ENSMUSG00000027303	chr2-130585812-130586485
ENSMUSG00000027540	chr2-168080258-168081956
ENSMUSG00000027475	chr2-152782739-152783665
