ENSMUSG00000026131	chr1-34142890-34143876
ENSMUSG00000004105	chr2-33489069-33490468
ENSMUSG00000042207	chr1-134513152-134514499
ENSMUSG00000002546	chr2-31862108-31863188
ENSMUSG00000026958	chr2-25402378-25404858
ENSMUSG00000026817	chr2-32167172-32168348
ENSMUSG00000027465	chr2-152612032-152612858
ENSMUSG00000057133	chr2-161214398-161215292
ENSMUSG00000026596	chr1-156673368-156675013
ENSMUSG00000027489	chr2-154226783-154228736
ENSMUSG00000017418	chr2-14603629-14606039
ENSMUSG00000044627	chr2-31862108-31863188
ENSMUSG00000001138	chr1-36588636-36591199
ENSMUSG00000039483	chr2-30335990-30337903
ENSMUSG00000027900	chr3-106721305-106722753
ENSMUSG00000026820	chr2-32628298-32629849
ENSMUSG00000027247	chr2-91312382-91314531
ENSMUSG00000027070	chr2-69010639-69012194
ENSMUSG00000037211	chr3-37737172-37739587
ENSMUSG00000040710	chr1-95313301-95314963
ENSMUSG00000051590	chr1-127773303-127774926
ENSMUSG00000068130	chr2-150711686-150712704
ENSMUSG00000026455	chr1-134045763-134047046
ENSMUSG00000015522	chr3-95057701-95058509
ENSMUSG00000026504	chr1-177027276-177029577
ENSMUSG00000027639	chr2-156720380-156721838
ENSMUSG00000027939	chr3-89997631-89999796
ENSMUSG00000038848	chr2-180069954-180071663
ENSMUSG00000027346	chr2-132689173-132690216
ENSMUSG00000050714	chr2-37382673-37383815
ENSMUSG00000051329	chr2-90869904-90871972
ENSMUSG00000038550	chr3-96261751-96264136
ENSMUSG00000039648	chr2-30122809-30125158
ENSMUSG00000034009	chr3-79160920-79162448
ENSMUSG00000074579	chr3-65217269-65218502
ENSMUSG00000027546	chr2-168229454-168231601
ENSMUSG00000051703	chr1-75704540-75706569
ENSMUSG00000034032	chr2-119546873-119548302
ENSMUSG00000000794	chr3-89393437-89395183
ENSMUSG00000026944	chr2-25125901-25128681
ENSMUSG00000073616	chr1-92634791-92635673
ENSMUSG00000028128	chr3-121967356-121968894
ENSMUSG00000037152	chr3-51552895-51554668
ENSMUSG00000016200	chr1-192769856-192771651
ENSMUSG00000016200	chr1-192755264-192756485
ENSMUSG00000027639	chr2-156990468-156992480
ENSMUSG00000026667	chr1-169968711-169969899
ENSMUSG00000044349	chr2-158207590-158208405
ENSMUSG00000018326	chr2-164070292-164071518
ENSMUSG00000025915	chr1-9942870-9944806
ENSMUSG00000000561	chr3-105450681-105453292
ENSMUSG00000039254	chr2-32583214-32583862
ENSMUSG00000026082	chr1-38240069-38242207
ENSMUSG00000027188	chr2-102293208-102295321
ENSMUSG00000090213	chr2-167449282-167451264
ENSMUSG00000037434	chr1-191312304-191313112
ENSMUSG00000009216	chr2-26634617-26636234
ENSMUSG00000028062	chr3-88324589-88326032
ENSMUSG00000099969	chr1-153266758-153267590
ENSMUSG00000003464	chr1-172340528-172341780
ENSMUSG00000047030	chr2-167634244-167634880
ENSMUSG00000025950	chr1-64956162-64957608
ENSMUSG00000002733	chr2-76369572-76370772
ENSMUSG00000075415	chr2-31140792-31142850
ENSMUSG00000027130	chr2-112541479-112543198
ENSMUSG00000067578	chr2-172370236-172371490
ENSMUSG00000015714	chr3-95171858-95174682
ENSMUSG00000048997	chr3-107630610-107632328
ENSMUSG00000003604	chr2-112378798-112379882
ENSMUSG00000026383	chr1-119419770-119420755
ENSMUSG00000044349	chr2-157861044-157862876
ENSMUSG00000027806	chr3-58493125-58494110
ENSMUSG00000028128	chr3-121314986-121316520
ENSMUSG00000025959	chr1-64531921-64533732
ENSMUSG00000006304	chr1-74098092-74099457
ENSMUSG00000027763	chr3-60500646-60502329
ENSMUSG00000026637	chr1-191808490-191809506
ENSMUSG00000027953	chr3-88803565-88806019
ENSMUSG00000000340	chr3-116529524-116531377
ENSMUSG00000026600	chr1-156666253-156668093
ENSMUSG00000026623	chr1-191854500-191856074
ENSMUSG00000017299	chr2-164557746-164559079
ENSMUSG00000015337	chr2-30048211-30049550
ENSMUSG00000098051	chr2-180275860-180276169
ENSMUSG00000002718	chr2-166712390-166714621
ENSMUSG00000048874	chr1-31177814-31179066
ENSMUSG00000026904	chr2-61473443-61475039
ENSMUSG00000026141	chr1-25033148-25034587
ENSMUSG00000057182	chr2-64989220-64990290
ENSMUSG00000057914	chr2-14684102-14685004
ENSMUSG00000026904	chr2-61814807-61816311
ENSMUSG00000059361	chr2-152331814-152333126
ENSMUSG00000026356	chr1-128243521-128245200
ENSMUSG00000037703	chr2-130585812-130586485
ENSMUSG00000004032	chr3-108283462-108284762
ENSMUSG00000033808	chr2-120093452-120094511
ENSMUSG00000027452	chr2-150748481-150749868
ENSMUSG00000027466	chr2-152166899-152168556
ENSMUSG00000033396	chr2-122078168-122079321
ENSMUSG00000033544	chr1-156179703-156180613
ENSMUSG00000026469	chr1-155212070-155213400
ENSMUSG00000058076	chr1-170866990-170869145
ENSMUSG00000017664	chr2-164745335-164746540
ENSMUSG00000052544	chr3-152971327-152971975
ENSMUSG00000042766	chr3-89266179-89267018
ENSMUSG00000075419	chr2-30590828-30591345
ENSMUSG00000005813	chr3-138644024-138645987
ENSMUSG00000091337	chr2-125782148-125783336
ENSMUSG00000097433	chr1-136130976-136132302
ENSMUSG00000026187	chr1-72582740-72583925
ENSMUSG00000097899	chr1-39899906-39903136
ENSMUSG00000027660	chr3-31220867-31221983
ENSMUSG00000026269	chr1-92781643-92783220
ENSMUSG00000033721	chr3-109525865-109527670
ENSMUSG00000039037	chr3-152666861-152668590
ENSMUSG00000046020	chr2-153382783-153383946
ENSMUSG00000015943	chr3-95658244-95659891
ENSMUSG00000005506	chr2-90889326-90890620
ENSMUSG00000004105	chr2-33370190-33371944
ENSMUSG00000026830	chr2-58173697-58175284
ENSMUSG00000028124	chr3-121777146-121778869
ENSMUSG00000010453	chr1-36873971-36876207
ENSMUSG00000039128	chr2-5844412-5845780
ENSMUSG00000028060	chr3-88907322-88908663
ENSMUSG00000026500	chr1-178275486-178277145
ENSMUSG00000026915	chr2-38023161-38024567
ENSMUSG00000026123	chr1-34862719-34863879
ENSMUSG00000028064	chr3-88161954-88163044
ENSMUSG00000002731	chr2-76672711-76673418
ENSMUSG00000037843	chr2-157436330-157437321
ENSMUSG00000025815	chr2-5942037-5943411
ENSMUSG00000055943	chr2-112295846-112297043
ENSMUSG00000026849	chr2-31220822-31223528
ENSMUSG00000091329	chr3-28638193-28639797
ENSMUSG00000017307	chr2-164400477-164402117
ENSMUSG00000026775	chr2-22864397-22865586
ENSMUSG00000034850	chr2-127207964-127208820
ENSMUSG00000027238	chr2-121955438-121957093
ENSMUSG00000039515	chr2-29964197-29966295
ENSMUSG00000041642	chr1-136538112-136539152
ENSMUSG00000038375	chr2-155641492-155642934
ENSMUSG00000026028	chr1-58972808-58974359
ENSMUSG00000027111	chr2-71492673-71493755
ENSMUSG00000078919	chr2-168260687-168261575
ENSMUSG00000036752	chr2-24961851-24963271
ENSMUSG00000033147	chr3-101610967-101612748
ENSMUSG00000027879	chr3-98258785-98260164
ENSMUSG00000040174	chr2-94035322-94036308
ENSMUSG00000075376	chr2-37764916-37766348
ENSMUSG00000062127	chr3-104511049-104512528
ENSMUSG00000006476	chr2-25254916-25256144
ENSMUSG00000036580	chr3-55465711-55466699
ENSMUSG00000038733	chr1-180603946-180605860
ENSMUSG00000078578	chr3-135422501-135424155
ENSMUSG00000028049	chr3-88771632-88772193
ENSMUSG00000033943	chr2-119413351-119414594
ENSMUSG00000026270	chr1-92520722-92522105
ENSMUSG00000001419	chr3-88242122-88242985
ENSMUSG00000010453	chr1-36690849-36692437
ENSMUSG00000026610	chr1-187650756-187652813
ENSMUSG00000027752	chr3-54209872-54210676
ENSMUSG00000027007	chr2-79428044-79429875
ENSMUSG00000026339	chr1-121180036-121181027
ENSMUSG00000028188	chr3-146449980-146451131
ENSMUSG00000041966	chr2-71160134-71161127
ENSMUSG00000058135	chr3-107466493-107467058
ENSMUSG00000035033	chr2-61732456-61734550
ENSMUSG00000074627	chr2-156722047-156722526
ENSMUSG00000037110	chr2-146510878-146512749
ENSMUSG00000026031	chr1-59214597-59216812
ENSMUSG00000026887	chr2-35637614-35638727
ENSMUSG00000074578	chr2-167155307-167156505
ENSMUSG00000026958	chr2-24934094-24936067
ENSMUSG00000026966	chr2-24949195-24950580
ENSMUSG00000033257	chr1-75168131-75170007
ENSMUSG00000037434	chr1-192060826-192062485
ENSMUSG00000104302	chr1-160100486-160101876
ENSMUSG00000027195	chr2-93785963-93786658
ENSMUSG00000004032	chr3-107527977-107529575
ENSMUSG00000027575	chr2-180745059-180745986
ENSMUSG00000006412	chr1-171118298-171119156
ENSMUSG00000027810	chr3-58493125-58494110
ENSMUSG00000055547	chr1-152174355-152175042
ENSMUSG00000000826	chr2-180919988-180921458
ENSMUSG00000004110	chr1-154729529-154731012
ENSMUSG00000028114	chr3-123103112-123103720
ENSMUSG00000036707	chr1-86031721-86032992
ENSMUSG00000050144	chr3-88409454-88410756
ENSMUSG00000048058	chr2-101652213-101653450
ENSMUSG00000027881	chr3-108974115-108975625
ENSMUSG00000032802	chr2-152331814-152333126
ENSMUSG00000038740	chr2-33316318-33317444
ENSMUSG00000035033	chr2-61493542-61494794
ENSMUSG00000037470	chr1-36737113-36737933
ENSMUSG00000087269	chr2-30827327-30828740
ENSMUSG00000018770	chr2-73910382-73911895
ENSMUSG00000027286	chr2-119996930-119998155
ENSMUSG00000050211	chr2-120068373-120070744
ENSMUSG00000027273	chr2-136670230-136671108
ENSMUSG00000039678	chr2-30469668-30470900
ENSMUSG00000034292	chr1-91064788-91065685
ENSMUSG00000027430	chr2-144676566-144679834
ENSMUSG00000027221	chr2-92882788-92884161
ENSMUSG00000102331	chr1-4089202-4090559
ENSMUSG00000004110	chr1-155201030-155203133
ENSMUSG00000027797	chr3-55511238-55512265
ENSMUSG00000040506	chr2-91771671-91773819
ENSMUSG00000027584	chr2-180987065-180989038
ENSMUSG00000027177	chr2-104589691-104591388
ENSMUSG00000033021	chr1-75704540-75706569
ENSMUSG00000026018	chr1-59886510-59887665
ENSMUSG00000048495	chr1-57377241-57378605
ENSMUSG00000009555	chr2-32137510-32138257
ENSMUSG00000017670	chr2-164910502-164912646
ENSMUSG00000085436	chr2-164856354-164858301
ENSMUSG00000017929	chr2-167420752-167422546
ENSMUSG00000039254	chr2-32133951-32134488
ENSMUSG00000048911	chr2-130696408-130698398
ENSMUSG00000050064	chr3-98338504-98340316
ENSMUSG00000036907	chr1-120196995-120197962
ENSMUSG00000033900	chr3-82357509-82358718
ENSMUSG00000041762	chr2-73344822-73345913
ENSMUSG00000033943	chr2-119971187-119973581
ENSMUSG00000057110	chr2-34981306-34983244
ENSMUSG00000038628	chr2-181113574-181115307
ENSMUSG00000016344	chr2-180578647-180579113
ENSMUSG00000049339	chr1-74802971-74803877
ENSMUSG00000032902	chr3-104643769-104644578
ENSMUSG00000017307	chr2-164485503-164488415
ENSMUSG00000040896	chr3-105003888-105006157
ENSMUSG00000059834	chr3-41605388-41606632
ENSMUSG00000039536	chr2-166817842-166821104
ENSMUSG00000027298	chr2-119743844-119745548
ENSMUSG00000038533	chr2-154226783-154228736
ENSMUSG00000026457	chr1-134045763-134047046
ENSMUSG00000026131	chr1-34300391-34301670
ENSMUSG00000060715	chr1-52725927-52727833
ENSMUSG00000027533	chr3-9700714-9702096
ENSMUSG00000042404	chr3-89964306-89964737
ENSMUSG00000026750	chr2-38511331-38512456
ENSMUSG00000026211	chr1-75316704-75318285
ENSMUSG00000068744	chr3-108287824-108289038
ENSMUSG00000060985	chr1-156572702-156573672
ENSMUSG00000032724	chr2-103456358-103457385
ENSMUSG00000010453	chr1-36401143-36403517
ENSMUSG00000027942	chr3-89546831-89548224
ENSMUSG00000017679	chr2-162966716-162968947
ENSMUSG00000028126	chr3-95498815-95500649
ENSMUSG00000027012	chr2-71039440-71040455
ENSMUSG00000041483	chr1-136137525-136138025
ENSMUSG00000026458	chr1-133895788-133897957
ENSMUSG00000044033	chr2-76672711-76673418
ENSMUSG00000053483	chr1-170701091-170703494
ENSMUSG00000027937	chr3-90323047-90323784
ENSMUSG00000044340	chr1-106240916-106242596
ENSMUSG00000026887	chr2-35714674-35715848
ENSMUSG00000026659	chr1-171195058-171196524
ENSMUSG00000048458	chr3-105546280-105547370
ENSMUSG00000053925	chr1-171037792-171038966
ENSMUSG00000000826	chr2-180734537-180736103
ENSMUSG00000027610	chr2-155774926-155776457
ENSMUSG00000061518	chr1-36800620-36801739
ENSMUSG00000025759	chr3-41082312-41084078
ENSMUSG00000073616	chr1-92223823-92225130
ENSMUSG00000050447	chr2-49660412-49662259
ENSMUSG00000027255	chr2-90866266-90867076
ENSMUSG00000026279	chr1-93698417-93699638
ENSMUSG00000027220	chr2-92380877-92383630
ENSMUSG00000001415	chr3-88477702-88478732
ENSMUSG00000051590	chr1-127500030-127501073
ENSMUSG00000041889	chr1-135700532-135701234
ENSMUSG00000026663	chr1-170445578-170447544
ENSMUSG00000034432	chr1-90328099-90329259
ENSMUSG00000026872	chr2-44926215-44928373
ENSMUSG00000037062	chr3-144204459-144206115
ENSMUSG00000027242	chr2-121473375-121474707
ENSMUSG00000027297	chr2-119299800-119301575
ENSMUSG00000046836	chr1-183193665-183195351
ENSMUSG00000106093	chr3-105864657-105865956
ENSMUSG00000039501	chr2-166950792-166951925
ENSMUSG00000025780	chr2-10050635-10051652
ENSMUSG00000026825	chr2-32316750-32318722
ENSMUSG00000051329	chr2-90559798-90561436
ENSMUSG00000015090	chr2-24918638-24920127
ENSMUSG00000026740	chr2-18688679-18690884
ENSMUSG00000037771	chr2-158610343-158611845
ENSMUSG00000027018	chr2-71528321-71530320
ENSMUSG00000058135	chr3-108147812-108148245
ENSMUSG00000022995	chr1-181552290-181553445
ENSMUSG00000004897	chr3-88221503-88222855
ENSMUSG00000042182	chr1-33966097-33967706
ENSMUSG00000069094	chr3-18904853-18906827
ENSMUSG00000059149	chr1-132007116-132008521
ENSMUSG00000025759	chr3-40665979-40667887
ENSMUSG00000075040	chr2-91858993-91860280
ENSMUSG00000032657	chr3-88771632-88772193
ENSMUSG00000015961	chr1-177468257-177469217
ENSMUSG00000047539	chr1-181880722-181882574
ENSMUSG00000039648	chr2-30265299-30266900
ENSMUSG00000026088	chr1-38199488-38200596
ENSMUSG00000074513	chr3-84984802-84985937
ENSMUSG00000027803	chr3-57651023-57653021
ENSMUSG00000027968	chr3-126997480-126999542
ENSMUSG00000038533	chr2-154233076-154234170
ENSMUSG00000062908	chr3-153524852-153526960
ENSMUSG00000038495	chr3-95818003-95820390
ENSMUSG00000026360	chr1-144018303-144019501
ENSMUSG00000091476	chr1-177444311-177444791
ENSMUSG00000026383	chr1-120021678-120022709
ENSMUSG00000028089	chr3-97657531-97659244
ENSMUSG00000027163	chr2-101664503-101666369
ENSMUSG00000001415	chr3-88647851-88650403
ENSMUSG00000032826	chr3-126952405-126953473
ENSMUSG00000027573	chr2-180677839-180679411
ENSMUSG00000023572	chr2-121007893-121009120
ENSMUSG00000042579	chr3-89458564-89460000
ENSMUSG00000038705	chr2-180723473-180726197
ENSMUSG00000074682	chr2-152410905-152411595
ENSMUSG00000027184	chr2-103484153-103485820
ENSMUSG00000026740	chr2-18634715-18635684
ENSMUSG00000005501	chr1-88320217-88321447
ENSMUSG00000028062	chr3-88042490-88043808
ENSMUSG00000028069	chr3-88056730-88059151
ENSMUSG00000036580	chr3-55242124-55244442
ENSMUSG00000040265	chr1-162107981-162110122
ENSMUSG00000027185	chr2-103982038-103983239
ENSMUSG00000015090	chr2-25841902-25843553
ENSMUSG00000042642	chr3-89604789-89605990
ENSMUSG00000028030	chr3-132848997-132851036
ENSMUSG00000036504	chr2-25265935-25267625
ENSMUSG00000018196	chr1-143199978-143201119
ENSMUSG00000038900	chr2-32625076-32626755
ENSMUSG00000028354	chr1-174556954-174559177
ENSMUSG00000058388	chr3-103789941-103792032
ENSMUSG00000027239	chr2-91710083-91711505
ENSMUSG00000026439	chr1-132007116-132008521
ENSMUSG00000039849	chr2-164745335-164746540
ENSMUSG00000017679	chr2-163418892-163420288
ENSMUSG00000027111	chr2-71872592-71874213
ENSMUSG00000036504	chr2-25261920-25263408
ENSMUSG00000050714	chr2-37764916-37766348
ENSMUSG00000025921	chr1-16586078-16588056
ENSMUSG00000001418	chr3-88335607-88337026
ENSMUSG00000097167	chr3-95193876-95195318
ENSMUSG00000026087	chr1-37662075-37663086
ENSMUSG00000059316	chr2-29528961-29529867
ENSMUSG00000017670	chr2-165391520-165392430
ENSMUSG00000040479	chr2-91858993-91860280
ENSMUSG00000070695	chr1-115684301-115686083
ENSMUSG00000046999	chr3-68956056-68957286
ENSMUSG00000041642	chr1-135752651-135753252
ENSMUSG00000002881	chr1-52647895-52649235
ENSMUSG00000085845	chr2-77318925-77319783
ENSMUSG00000094962	chr3-54897667-54898723
ENSMUSG00000034353	chr1-90896440-90897691
ENSMUSG00000017999	chr2-167014710-167015934
ENSMUSG00000102930	chr1-36690849-36692437
ENSMUSG00000066798	chr2-37430373-37432000
ENSMUSG00000027160	chr2-109692188-109695268
ENSMUSG00000026577	chr1-164457549-164459268
ENSMUSG00000001767	chr2-145884377-145885641
ENSMUSG00000027378	chr2-127517071-127517614
ENSMUSG00000006494	chr2-71253528-71254284
ENSMUSG00000045822	chr2-164557746-164559079
ENSMUSG00000027678	chr2-166100315-166101458
ENSMUSG00000001018	chr3-89962286-89963812
ENSMUSG00000028256	chr3-144399166-144400310
ENSMUSG00000003660	chr2-126674472-126676363
ENSMUSG00000026904	chr2-62046260-62048428
ENSMUSG00000027204	chr2-125672498-125673895
ENSMUSG00000038533	chr2-153962681-153963870
ENSMUSG00000040591	chr2-91114804-91115808
ENSMUSG00000042642	chr3-88832382-88832860
ENSMUSG00000040124	chr1-163149370-163151022
ENSMUSG00000026024	chr1-59762318-59764239
ENSMUSG00000026923	chr2-26044141-26044891
ENSMUSG00000000826	chr2-181419457-181421212
ENSMUSG00000016995	chr2-164530959-164532211
ENSMUSG00000040479	chr2-92296361-92296898
ENSMUSG00000026860	chr2-29826226-29827976
ENSMUSG00000038085	chr2-156580841-156582028
ENSMUSG00000050144	chr3-87884509-87887177
ENSMUSG00000028104	chr3-96146961-96148560
ENSMUSG00000035949	chr2-34801808-34803212
ENSMUSG00000050947	chr3-108383362-108384182
ENSMUSG00000027615	chr3-20034607-20035912
ENSMUSG00000026207	chr1-74949715-74952017
ENSMUSG00000101799	chr1-51596230-51597504
ENSMUSG00000085566	chr2-131178952-131180579
ENSMUSG00000033526	chr2-121570832-121572244
ENSMUSG00000085438	chr2-119111569-119113270
ENSMUSG00000046101	chr1-10327285-10328553
ENSMUSG00000060568	chr1-167249084-167249811
ENSMUSG00000000001	chr3-107630610-107632328
ENSMUSG00000028128	chr3-121617325-121618977
ENSMUSG00000039047	chr3-152702000-152703858
ENSMUSG00000039021	chr2-32574790-32576247
ENSMUSG00000068856	chr3-95588193-95589380
ENSMUSG00000027405	chr2-130273677-130275175
ENSMUSG00000038793	chr1-180519927-180521000
ENSMUSG00000074797	chr2-130361567-130363089
ENSMUSG00000034032	chr2-120093452-120094511
ENSMUSG00000027316	chr2-130949784-130951881
ENSMUSG00000036745	chr3-146449980-146451131
ENSMUSG00000026925	chr2-26296586-26297520
ENSMUSG00000027350	chr2-132606974-132608154
ENSMUSG00000026520	chr1-180444670-180445898
ENSMUSG00000005510	chr2-91216600-91218378
ENSMUSG00000041303	chr1-54595837-54596785
ENSMUSG00000026260	chr1-92781643-92783220
ENSMUSG00000004451	chr1-119884110-119886954
ENSMUSG00000027889	chr3-108083961-108086825
ENSMUSG00000033684	chr1-155458213-155459764
ENSMUSG00000032724	chr2-103871382-103872579
ENSMUSG00000001416	chr3-88199904-88201319
ENSMUSG00000032968	chr1-75559189-75560280
ENSMUSG00000040007	chr2-118306986-118308522
ENSMUSG00000026179	chr1-74397095-74398472
ENSMUSG00000033257	chr1-74892674-74893862
ENSMUSG00000042215	chr1-33932736-33933822
ENSMUSG00000027272	chr2-120976363-120978307
ENSMUSG00000053333	chr1-86524894-86527498
ENSMUSG00000049252	chr2-42794148-42795606
ENSMUSG00000034278	chr2-119299800-119301575
ENSMUSG00000037375	chr1-192854518-192856225
ENSMUSG00000085315	chr2-52674982-52677159
ENSMUSG00000068747	chr3-108225156-108227239
ENSMUSG00000026516	chr1-180908760-180909635
ENSMUSG00000059013	chr2-32822513-32823994
ENSMUSG00000097911	chr3-134014060-134015862
ENSMUSG00000038241	chr2-156143394-156145087
ENSMUSG00000016344	chr2-180966056-180967753
ENSMUSG00000026558	chr1-167472685-167474754
ENSMUSG00000027993	chr3-84312829-84313724
ENSMUSG00000039037	chr3-152605541-152606600
ENSMUSG00000028070	chr3-87508019-87508978
ENSMUSG00000026798	chr2-29235597-29236219
ENSMUSG00000036646	chr2-25426882-25427264
ENSMUSG00000027162	chr2-110017068-110018630
ENSMUSG00000044080	chr3-90603395-90605469
ENSMUSG00000026833	chr2-27698941-27700245
ENSMUSG00000026798	chr2-29487984-29489331
ENSMUSG00000046404	chr1-131073650-131075037
ENSMUSG00000026062	chr1-41152199-41153039
ENSMUSG00000026439	chr1-132520649-132521411
ENSMUSG00000102517	chr2-4445383-4446418
ENSMUSG00000015745	chr3-95985017-95986785
ENSMUSG00000027669	chr3-32347439-32348725
ENSMUSG00000040339	chr3-108688823-108691033
ENSMUSG00000027247	chr2-91921127-91923318
ENSMUSG00000074698	chr2-152139100-152139702
ENSMUSG00000033486	chr2-121375533-121377507
ENSMUSG00000026932	chr2-25546395-25547353
ENSMUSG00000027668	chr3-33022392-33024284
ENSMUSG00000038550	chr3-95818003-95820390
ENSMUSG00000039463	chr2-167143929-167145452
ENSMUSG00000015711	chr3-95686778-95688648
ENSMUSG00000027193	chr2-93978826-93979794
ENSMUSG00000035168	chr2-59627327-59628853
ENSMUSG00000058740	chr2-26156166-26157269
ENSMUSG00000026662	chr2-4651300-4652447
ENSMUSG00000025968	chr1-62901171-62902560
ENSMUSG00000017734	chr2-163918447-163920370
ENSMUSG00000074766	chr2-139220667-139222031
ENSMUSG00000027881	chr3-108385997-108386757
ENSMUSG00000028149	chr3-139074377-139076285
ENSMUSG00000038034	chr1-172046507-172047478
ENSMUSG00000039128	chr2-5454544-5455584
ENSMUSG00000040612	chr1-166279764-166281172
ENSMUSG00000046404	chr1-130715275-130717945
ENSMUSG00000040612	chr1-165763262-165764716
ENSMUSG00000019230	chr1-138856475-138857486
ENSMUSG00000042572	chr3-89393437-89395183
ENSMUSG00000037174	chr3-50815463-50817602
ENSMUSG00000023572	chr2-121270671-121272501
ENSMUSG00000001418	chr3-87763555-87764942
ENSMUSG00000027601	chr3-19162520-19163690
ENSMUSG00000038530	chr1-169155865-169156833
ENSMUSG00000032913	chr3-104678575-104679382
ENSMUSG00000002455	chr2-180941547-180942688
ENSMUSG00000026565	chr1-166182642-166185667
ENSMUSG00000038949	chr1-179231944-179232750
ENSMUSG00000017897	chr2-165750795-165752588
ENSMUSG00000027593	chr2-154568821-154570386
ENSMUSG00000019188	chr2-152693082-152693914
ENSMUSG00000047793	chr1-92727432-92728437
ENSMUSG00000026425	chr1-131769862-131771929
ENSMUSG00000005881	chr2-156323440-156325205
ENSMUSG00000025950	chr1-64791317-64793353
ENSMUSG00000090071	chr1-75392732-75394214
ENSMUSG00000050447	chr2-49757235-49758027
ENSMUSG00000027099	chr2-75150694-75152023
ENSMUSG00000045967	chr2-21261067-21262222
ENSMUSG00000033793	chr1-4785102-4786442
ENSMUSG00000006299	chr1-74312446-74313955
ENSMUSG00000009563	chr2-32741055-32743351
ENSMUSG00000038671	chr2-180996133-180997526
ENSMUSG00000037740	chr2-130469117-130470490
ENSMUSG00000027678	chr2-165363943-165364960
ENSMUSG00000104960	chr3-123689976-123691673
ENSMUSG00000009555	chr2-33085746-33087418
ENSMUSG00000026670	chr1-169530927-169532687
ENSMUSG00000068747	chr3-108383362-108384182
ENSMUSG00000074890	chr2-121007893-121009120
ENSMUSG00000037259	chr2-144593620-144594751
ENSMUSG00000013275	chr1-131269740-131271006
ENSMUSG00000026495	chr1-178186734-178188047
ENSMUSG00000075318	chr2-65700258-65702101
ENSMUSG00000027894	chr3-107508568-107509210
ENSMUSG00000027189	chr2-102406045-102408196
ENSMUSG00000041570	chr1-136400853-136402310
ENSMUSG00000042642	chr3-89688393-89689497
ENSMUSG00000085862	chr2-49694755-49696261
ENSMUSG00000027673	chr3-33142048-33143774
ENSMUSG00000001016	chr3-90078876-90080676
ENSMUSG00000027956	chr3-80206973-80208631
ENSMUSG00000036352	chr2-26039567-26040843
ENSMUSG00000085741	chr2-156277937-156279378
ENSMUSG00000001999	chr2-127269535-127271420
ENSMUSG00000025816	chr2-5950423-5952212
ENSMUSG00000063273	chr3-51748533-51750865
ENSMUSG00000059316	chr2-30122809-30125158
ENSMUSG00000052748	chr1-151250343-151251733
ENSMUSG00000033486	chr2-121456475-121457792
ENSMUSG00000039046	chr2-6768711-6773072
ENSMUSG00000038495	chr3-96240288-96241269
ENSMUSG00000026202	chr1-75191293-75192819
ENSMUSG00000053702	chr2-17741003-17742704
ENSMUSG00000009549	chr2-118287559-118289290
ENSMUSG00000000001	chr3-108363379-108365163
ENSMUSG00000026889	chr2-35951724-35953411
ENSMUSG00000017969	chr2-167280090-167281282
ENSMUSG00000098912	chr3-88784776-88786518
ENSMUSG00000038530	chr1-169840077-169842571
ENSMUSG00000027253	chr2-91283982-91285545
ENSMUSG00000085767	chr2-26090656-26092619
ENSMUSG00000027430	chr2-144291549-144292642
ENSMUSG00000026594	chr1-156800999-156802743
ENSMUSG00000060671	chr3-89521573-89523229
ENSMUSG00000015094	chr2-25193131-25196128
ENSMUSG00000053024	chr1-132266902-132269988
ENSMUSG00000028127	chr3-121425897-121428002
ENSMUSG00000026457	chr1-134635730-134637170
ENSMUSG00000026082	chr1-37689694-37690249
ENSMUSG00000040794	chr2-91053662-91054818
ENSMUSG00000086544	chr2-72978564-72981139
ENSMUSG00000027668	chr3-32333260-32334246
ENSMUSG00000059316	chr2-30171138-30172537
ENSMUSG00000098024	chr2-126706765-126707961
ENSMUSG00000074578	chr2-166785955-166787229
ENSMUSG00000026229	chr1-86440246-86440990
ENSMUSG00000016921	chr2-163045320-163046451
ENSMUSG00000027108	chr2-72839297-72840098
ENSMUSG00000026944	chr2-25242028-25243344
ENSMUSG00000061518	chr1-36252302-36253279
ENSMUSG00000038241	chr2-155662243-155664460
ENSMUSG00000005505	chr2-91134042-91136953
ENSMUSG00000036353	chr3-59230488-59231670
ENSMUSG00000026797	chr2-32816596-32818183
ENSMUSG00000085054	chr1-58407456-58411174
ENSMUSG00000040151	chr3-144470396-144472383
ENSMUSG00000066842	chr1-151343942-151345613
ENSMUSG00000085767	chr2-26314304-26317278
ENSMUSG00000036104	chr1-127958698-127960726
ENSMUSG00000038619	chr3-95818003-95820390
ENSMUSG00000038902	chr3-95134917-95136325
ENSMUSG00000027304	chr2-119799138-119801380
ENSMUSG00000042572	chr3-90078876-90080676
ENSMUSG00000026203	chr1-75676029-75677057
ENSMUSG00000028176	chr3-158148935-158149826
ENSMUSG00000038990	chr2-179823907-179825468
ENSMUSG00000004896	chr3-88205362-88208710
ENSMUSG00000028161	chr3-136840750-136841542
ENSMUSG00000027375	chr2-127607490-127609361
ENSMUSG00000085741	chr2-156726260-156727174
ENSMUSG00000017740	chr2-164388881-164390199
ENSMUSG00000027956	chr3-79842176-79843587
ENSMUSG00000068917	chr3-88761478-88762846
ENSMUSG00000026837	chr2-27430446-27431427
ENSMUSG00000038034	chr1-172363624-172365341
ENSMUSG00000028137	chr3-94442757-94443995
ENSMUSG00000027692	chr3-28542644-28544908
ENSMUSG00000027566	chr2-180024226-180025883
